"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","Neg_Control","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"P2-1_Root",0.0627582604829042,0.063131037513123,0.0609683783740567,0.0708889691610948,0.110177245118597,0.085351258696821,0.06575657015013,0.0813400003163981,0.0864597615548447,0.0897225618039799,0.0734083843377693,0.0747887312604881,0.0749310063892769,0.0712371658911501,0.0871401241465267,0.0703402908887546,0.0748076985680673,0.075356109058227,0.0681856814478043,0.0724583854998083,0.0725377377861683,0.0643868332004996,0.0679821753326226,0.0780000323976807,0.098188314598806,0.100662123900978,0.0840354654671559,0.0666857520171886,0.0574351029275753,0.0590863497612773,0.0643938564036153,0.0714558531799471,0.0748819629773102,0.0739684323336079,0.0751143801102473,0.0682399090832766,0.401058192393788,0.0668453669954161,0.0579097459494268,0.144562043621369,0.0947650864192726,0,0.0264494344831774,0.0588371875586226,0.0672171842889175,0.0618020655769453,0.084557664213436,0.0806985335664974,0.0681247869936001,0.0621600256172477,0.0617285812647604,0.0920070699316137,0.0850350254356795,0.0722373786637778,0.07169480032249,0.0800743445320684,0.0917976359376251,0.0892048209466934,0.082116141441518,0.0859201146061084,0.0838023448304651,0.0950206646455774,0.0902191371739836,0.0693652666625765,0.0626539477688869,0.0544106611042673,0.0546996745723143,0.0814540701405933,0.0762982779340291,0.0707205240653869,0.069193365393833,0.0666642007163257,0.0733720477241132
"P2-2_Root",0.0643885193618264,0.0649501132726264,0.0617476865111388,0.0708153626309178,0.111331365544645,0.0853827764937107,0.0667902875566848,0.078802978077219,0.0833732581076024,0.086466581509128,0.0732731778502379,0.0735753622619103,0.0774797610119006,0.0739837286201979,0.0887624181869495,0.0675138388053185,0.0738875087470205,0.0747141811980358,0.0701303811917704,0.0743572268137595,0.074126279504897,0.0667901241545111,0.0686886481507901,0.0783786010342441,0.100318312590936,0.100470233230941,0.0857608584710677,0.0678334978437508,0.0593382655004616,0.0605033860683855,0.0669453098580473,0.0731514949368591,0.0778067664414386,0.0774194506325444,0.0773875822038938,0.0691972275062432,0.401860777296746,0.0676826763231678,0.0590368880360303,0.145780182978088,0.0953245860356944,0.0264494344831774,0,0.0585975934203369,0.0682849309152954,0.0653943779301704,0.0839852368971596,0.0811669661818799,0.0680210971434714,0.0653431067352213,0.0647400210641385,0.096811527540225,0.0871104900690128,0.0710821605169179,0.0735862595436696,0.0814466716254307,0.0939543950984845,0.0909453649582142,0.0837259625316212,0.0863210019797145,0.0830626594397701,0.0976930167156818,0.0916223708791433,0.0701443944535384,0.0639268490893873,0.053233005554257,0.0556367926701943,0.0802091109333052,0.075224825216268,0.0734843971817581,0.0720170816549828,0.0648627828186958,0.0737673939070692
"P2-N_Soil",0.0658301181462253,0.0674012091513386,0.0441146745522463,0.0550297455547183,0.123633348791967,0.101422079163713,0.0435477876796518,0.0647170076763665,0.0794491478188876,0.0835381619329588,0.0542201495350458,0.0550052909845387,0.0886738398180234,0.0852246925646156,0.0702128928738115,0.0527501405473944,0.063948609801788,0.0635533034661071,0.0499927545863225,0.0560678490919635,0.0782515926109569,0.0698514198759019,0.0468139612811847,0.0615325846484474,0.103227010262601,0.103231533604345,0.069266148728829,0.0440099433329034,0.0575145313062896,0.061172771656303,0.0463754076951611,0.059090554520294,0.0872735774583172,0.0846529418799672,0.0530996073802063,0.0478172691630293,0.397794345120395,0.0907836773671307,0.0791508464087951,0.136209821483,0.0750417678216393,0.0588371875586226,0.0585975934203369,0,0.050029119527417,0.083593167890124,0.101461996301233,0.0645067002582183,0.0506916997473649,0.0767604743411179,0.0763057147906906,0.0737072857164681,0.0692489139694859,0.0651557128129356,0.0634337684598247,0.063286172460753,0.0781342745068405,0.112489659243996,0.10458463327553,0.0670219678038136,0.0664841339386024,0.103471747140962,0.100208687428771,0.0543881911769148,0.0415697980885356,0.0589825974724841,0.0618144013137975,0.0602999490929789,0.0566730577461828,0.0751245076927213,0.0730773863114174,0.0424957824388953,0.0528648087596551
"P2-S_Soil",0.0723359699600442,0.0736001799901557,0.0508217526179942,0.040813697487345,0.12453150468993,0.10510592222437,0.0474623481310945,0.0766690784002377,0.0877491671527241,0.09220605679605,0.0509409649779254,0.0599503448709071,0.0883943928259788,0.0880614222190739,0.0557462884012897,0.0422231288415502,0.075452061498008,0.07346260181099,0.0499771645059766,0.0502357708749522,0.0825982401352548,0.073170627564038,0.0387648688843899,0.0524392653221059,0.10033149996472,0.0988843178069715,0.0479042207957794,0.0396989859273095,0.0664928282841917,0.069239922624312,0.0445285802061804,0.0639680164160744,0.0875263018341238,0.0854499646377688,0.0346725718433344,0.033934190134123,0.399511291016064,0.0938384165267019,0.0833049279496242,0.13851388289738,0.0773641979319766,0.0672171842889175,0.0682849309152954,0.050029119527417,0,0.0837292818672728,0.101266392999437,0.0643721001803451,0.0479843927379636,0.0791491227212475,0.0790009379131296,0.0690470435443344,0.0485195612391251,0.0759456682492353,0.0710680798225207,0.0651880906638663,0.0820052409800588,0.112953827578199,0.104505350541489,0.0504914482559698,0.0557226555278999,0.106937842770176,0.102553717469636,0.0559132305080619,0.0564778520204905,0.0704574240637105,0.0730067161292661,0.0615119734870826,0.0474494190029233,0.0823545827916883,0.0778880548990384,0.0544153291853821,0.0390797475993052
"P3-1_Root",0.0707335068284621,0.069165060858991,0.0808637108240315,0.0890642474915142,0.111744034453852,0.0935340915472903,0.0855071574454596,0.0998423099680565,0.0969843625208347,0.101297129513199,0.0865350751184089,0.0896646375890344,0.0852460842740054,0.0826836759405512,0.0989259890119591,0.0878969909219847,0.0880374528923359,0.0888017247814389,0.0826590839800438,0.0850960904564707,0.0814769507972072,0.0756897559546658,0.0843096447183945,0.0912909804903002,0.108861734534144,0.109532080688019,0.0960504779816121,0.0851083614589027,0.0729363431476392,0.0743339039645001,0.0804113646612821,0.0868904295209078,0.0901799369590669,0.0890536346108237,0.0899009246601292,0.0852587374879641,0.403676801031969,0.0835488583536001,0.0790056305420574,0.148246434855595,0.108982227684657,0.0618020655769453,0.0653943779301704,0.083593167890124,0.0837292818672728,0,0.0503071254091015,0.0840179044653362,0.083812028920431,0.0815925185491057,0.0812297261646053,0.103770607368859,0.0971044827320264,0.0922783638012738,0.0907878923369291,0.0951595285155322,0.105195021304682,0.0997583829417701,0.0941859561416573,0.0983203065302659,0.0984662881318123,0.104359702141637,0.09896499271345,0.0867934398620494,0.0823559932244055,0.0761898306781965,0.0766280707282015,0.0966853052389169,0.094800843577126,0.08814325599045,0.0862334505006873,0.0892985745774789,0.0883259634473218
"P3-2_Root",0.0879495866762017,0.087439992131485,0.100126311700038,0.107730820374187,0.123935966677881,0.108028157898918,0.105148873224364,0.116748450648012,0.108164275444089,0.110912171740657,0.105213822517454,0.107453141331039,0.100004558721425,0.0976973912002116,0.116444280136794,0.104865565042167,0.100768325764529,0.102609533301619,0.101905310708587,0.103440575311756,0.0999223006474233,0.094649022186418,0.102876002351686,0.109702011147885,0.122255545404875,0.121923043382864,0.114939317587931,0.10367886011577,0.0928095785264944,0.0936823878582858,0.100719556624493,0.107066570782379,0.10436001967983,0.1042494805435,0.107731044608714,0.104033140418891,0.409319471434405,0.0996300574981792,0.0952758390729393,0.159232982257931,0.123667260168969,0.084557664213436,0.0839852368971596,0.101461996301233,0.101266392999437,0.0503071254091015,0,0.0979946061537497,0.103627060825078,0.100640799190881,0.100497579644106,0.121352222019597,0.115960979384298,0.106110884770384,0.107630942983435,0.110092683645695,0.122937005080365,0.115043544450295,0.111055222019292,0.116026028540169,0.115242233993324,0.120639907474145,0.116028898434969,0.106079841775301,0.102393600733091,0.094831735971078,0.0952211984328603,0.113654057984117,0.110352478981642,0.105592777177125,0.102955352805014,0.105166924132721,0.107190450764043
"P3-N_Soil",0.0854408961818173,0.0847708260995536,0.0664093169987159,0.068410272785303,0.136170459308165,0.119140909574252,0.0629751778421409,0.0907650592604707,0.0969362511240878,0.100764146715037,0.0711055990110243,0.0730597281225251,0.100487951270857,0.0993179755514293,0.0742516346035067,0.0669862214783139,0.0857125982513692,0.0854919570621048,0.0685368918691703,0.0599481700056244,0.0919020843211992,0.0846796645581293,0.0589685888764027,0.0678447702660758,0.115338713153283,0.116129499209509,0.0729969914230188,0.0594117347709477,0.0816460857819952,0.0852650019946385,0.0657359227362243,0.0730198733278516,0.101046828354512,0.0984325209917757,0.0654524105701388,0.0638175431487028,0.400729947090899,0.105839440034773,0.0973428478420581,0.140888212870462,0.0976529620486739,0.0806985335664974,0.0811669661818799,0.0645067002582183,0.0643721001803451,0.0840179044653362,0.0979946061537497,0,0.0616564815477544,0.0925872931269127,0.0926681751124016,0.0788812364462686,0.0717269554448145,0.0909472412017925,0.0880412486868406,0.0725393562438648,0.0918420563959618,0.121689357687353,0.115492140727048,0.0701826181837312,0.0860013620948652,0.114693196511129,0.111651220177215,0.0699692004340344,0.0694517993086247,0.0847068380956709,0.0860955609889105,0.0790898898057604,0.077005386391698,0.0937868378098402,0.0920247404406393,0.0684985109072033,0.0657106574772359
"P3-S_Soil",0.0666860758333834,0.067040929192991,0.0438573517552801,0.0494436038973672,0.125437296937679,0.106108131903927,0.0459041243913134,0.0736206316868096,0.0869884961718783,0.0913162197603582,0.0545872258631892,0.0584623842894866,0.0944099372609507,0.0925553403205437,0.0644856533308752,0.0461504703204142,0.0771762509396304,0.0764433400967028,0.0548370097776565,0.0541249122079448,0.0839402522544342,0.0762792712035046,0.045312881588099,0.0581338789049858,0.10538538304655,0.105410113002699,0.0543771347893585,0.044931658127921,0.0686062256911938,0.0714428438801224,0.0516388514971897,0.0599761217354835,0.0946309356892999,0.0920005636218336,0.0535908283191386,0.0503171434607234,0.398881026619439,0.0951293192559325,0.0848561429297583,0.134743934875966,0.0836042924639718,0.0681247869936001,0.0680210971434714,0.0506916997473649,0.0479843927379636,0.083812028920431,0.103627060825078,0.0616564815477544,0,0.082271826634505,0.0815982062532276,0.078158155179291,0.0587787772734124,0.0791595514451415,0.0754458225001882,0.0695369601648559,0.083714151878147,0.116566131334405,0.108177727905682,0.0590010738200271,0.0675457551454373,0.105344913625645,0.100151830504969,0.0532377111809206,0.0543374088005107,0.0704713613526925,0.0730826618906542,0.0680266199558547,0.0591442013962816,0.0799305655122383,0.0780302180664167,0.0536156426212748,0.0509976175112306
"P4-1_Root",0.0833127405477022,0.0832980232101866,0.081147497743481,0.0819621519007216,0.113318326532049,0.0954526265557257,0.0800598837407327,0.0958589255151808,0.0939733726921688,0.0982924653482044,0.0812308341091005,0.0830057989497445,0.0673578207274153,0.0651726271257992,0.0921923702157469,0.0814325259585382,0.0826894002053398,0.0825261747645805,0.0786114556997137,0.0836732485059008,0.0773431390866952,0.0706904957004907,0.0818075187215771,0.0852355390251879,0.0961897739272362,0.0990155740612984,0.09093871823424,0.080871566209605,0.0773977345697215,0.0792359524927685,0.0777674070936746,0.0874516552167403,0.0741667894185468,0.072113752225342,0.0854097024275618,0.0808672702510745,0.401588046586234,0.071773391402624,0.0713834950325488,0.14958615152304,0.103206863775717,0.0621600256172477,0.0653431067352213,0.0767604743411179,0.0791491227212475,0.0815925185491057,0.100640799190881,0.0925872931269127,0.082271826634505,0,0.0220887754894893,0.0991219494318145,0.0887205691635361,0.0926472436811627,0.0891529431714874,0.0958780933881694,0.105651848881667,0.0847104591938532,0.0757322432761337,0.0904466047469301,0.0938763681785955,0.100524340181107,0.096389078778408,0.0876222291325234,0.079603293226135,0.0756015882287583,0.0768097984584516,0.0916554506261,0.088959374288869,0.0846307051619583,0.0826634986081347,0.0834502633548575,0.0821181549974727
"P4-2_Root",0.0819623165114514,0.0821506747269388,0.080524587326593,0.0818186594057409,0.113283049239709,0.0938532411226154,0.0796719853936781,0.0940843191013769,0.0931792659265943,0.0978752027137484,0.0805647071070904,0.0822001166602916,0.0658212085973648,0.0633944717522361,0.092846799619369,0.0809603087809015,0.082174636665992,0.0818557043671368,0.0784890990889106,0.0838681848453227,0.0754070724381199,0.0685464405704268,0.0816675428661149,0.0853948160682785,0.096737879759772,0.099048012428534,0.0916160880937348,0.0818595467245026,0.0762376805346487,0.0781451660033826,0.0779970939564943,0.0875371491458901,0.0738912261491547,0.0719083519028777,0.0859571620537202,0.081418147409336,0.401403961234039,0.0711519405212996,0.0706307831076705,0.148229134073735,0.102404061835202,0.0617285812647604,0.0647400210641385,0.0763057147906906,0.0790009379131296,0.0812297261646053,0.100497579644106,0.0926681751124016,0.0815982062532276,0.0220887754894893,0,0.100034230815355,0.0894473791997562,0.0930140841538081,0.089101310879004,0.095714970193486,0.106537926104545,0.0848244686191651,0.075167167404786,0.091156904656097,0.0933018434165863,0.103970942740543,0.0993020544638546,0.0888473486200319,0.0787697976337456,0.0758766422219143,0.0778654369387623,0.0926927364312325,0.0891239296791628,0.0848416092555893,0.0832561607810936,0.0839133559340968,0.0823316711319829
"P4-N_Soil",0.0961275461680947,0.0958322529013229,0.0736384496399364,0.0792627168564674,0.143068904781922,0.128486043467684,0.0691878861586584,0.0987367136229094,0.110811197170068,0.115027211856575,0.0826725697525881,0.0886107448753398,0.11007719108703,0.109496294480268,0.0850611622663592,0.0791780456882019,0.100452727165718,0.100285419614712,0.0769367321185744,0.074816671237913,0.104235726578526,0.0975770294062882,0.0711908818183995,0.0854751924233378,0.123217224372451,0.125229246232073,0.0768486199123547,0.0698256649375121,0.0899866409562343,0.0933959438791019,0.0694953802963083,0.0781271089029154,0.106470240391128,0.102967308561077,0.064500333029716,0.0657289431086193,0.403016394682336,0.113642534036806,0.104675082486609,0.152326886470186,0.0956561028355127,0.0920070699316137,0.096811527540225,0.0737072857164681,0.0690470435443344,0.103770607368859,0.121352222019597,0.0788812364462686,0.078158155179291,0.0991219494318145,0.100034230815355,0,0.0780371111122879,0.0979796545368445,0.0916065994239323,0.0748556684875257,0.0819845028934331,0.130655706510556,0.124331889248083,0.0813551099797434,0.0842674372187777,0.11898132711939,0.116217005431513,0.0719463375271366,0.0717890372133428,0.0928634132348125,0.0914970229981277,0.070941604693183,0.0747516006901165,0.102454841387585,0.100412639627361,0.0769383324380752,0.078667107548248
"P4-S_Soil",0.0928632699583342,0.0926013822483903,0.0737799042346506,0.0428649551831803,0.1369767473448,0.122229267846253,0.0538500975600975,0.0941163690890584,0.103553888269431,0.10830228615432,0.0690559396516366,0.0730062966330189,0.0974265232161825,0.0983791597293186,0.0440140086529304,0.0464727569292798,0.0920310508092018,0.0901001670886265,0.0639868558591714,0.0574081790387699,0.0916609838080587,0.084553721729321,0.0488818346314777,0.0475609813547038,0.113814669467052,0.115196567854023,0.0395630441932009,0.0533709028850715,0.0870569693697492,0.0904359457063634,0.0611789515949197,0.0772275063463136,0.102823887627513,0.0992994340766119,0.0525670769441737,0.0554667634389061,0.399053223532795,0.108559641877953,0.101541859823844,0.145324593949857,0.102448028192889,0.0850350254356795,0.0871104900690128,0.0692489139694859,0.0485195612391251,0.0971044827320264,0.115960979384298,0.0717269554448145,0.0587787772734124,0.0887205691635361,0.0894473791997562,0.0780371111122879,0,0.100396989815944,0.0947050982291442,0.0909273884325675,0.0984356352738335,0.119809040788874,0.111852243025967,0.0341949060604474,0.0826798424781009,0.114439751473976,0.109806734537692,0.0659313560481346,0.0769236951644188,0.0924569385681896,0.0939825522186993,0.0863460098813342,0.0720725950406447,0.1006215989382,0.0981825132886309,0.0786729591831005,0.0484141883211767
"P5-1_Root",0.079132128943477,0.0799053147287771,0.0697757064971058,0.0864954336127662,0.129670437770515,0.10682755483047,0.0738267801120382,0.0856863556836839,0.0919715335950657,0.0941190646908095,0.0701194300732214,0.0750980996660845,0.097394373507889,0.0946729333914295,0.100379421725633,0.0850454448852147,0.0798112098749521,0.0787084368301165,0.0734484041667616,0.081705329345703,0.0919743761354659,0.0848747708010723,0.0807268310574576,0.0919400078931278,0.100375686440468,0.0973536314834135,0.0970339487551123,0.07577488783727,0.070881332403185,0.0723375522251286,0.0735995958299435,0.0790034770901302,0.0939739564936291,0.0948451300346825,0.0766796168422146,0.0756533563700619,0.403568636805487,0.0865070670058311,0.0772407879934885,0.14713417643701,0.0704417677148859,0.0722373786637778,0.0710821605169179,0.0651557128129356,0.0759456682492353,0.0922783638012738,0.106110884770384,0.0909472412017925,0.0791595514451415,0.0926472436811627,0.0930140841538081,0.0979796545368445,0.100396989815944,0,0.0309838871600258,0.0667946093595183,0.0919317032143135,0.118683389139048,0.11290060287558,0.0994071462132539,0.0744638691041476,0.112528595364286,0.108866065623158,0.0848470036448757,0.0666533271342047,0.0597290291737785,0.0622362042531614,0.0698473583844041,0.075769337798859,0.0824448928424568,0.0773323847125163,0.0671656589830176,0.0807085242518387
"P5-2_Root",0.0760654059795087,0.0770804116166725,0.0662096697558369,0.0823847140967594,0.127962009695766,0.105108339159375,0.0711035167805238,0.0836386313463952,0.0919065422484884,0.0948344966975384,0.0637831728556527,0.0714510524855666,0.0953883813888817,0.0927766540778027,0.0953871299997614,0.0830527364839996,0.0783885925610911,0.0769602140109823,0.0670916846751677,0.0763163780473211,0.0912415462701852,0.0812986275855551,0.0775573990778159,0.0881335495299563,0.0958987974182336,0.0935309356205459,0.0914546490233375,0.0715940700413587,0.0665824022110681,0.068769869860624,0.0679369130592502,0.0760592391949192,0.0935926550783042,0.0933808221999068,0.0694238330695494,0.0712002846579092,0.402075583013763,0.0893924180030091,0.0784686996386629,0.143216268355636,0.0657258635004282,0.07169480032249,0.0735862595436696,0.0634337684598247,0.0710680798225207,0.0907878923369291,0.107630942983435,0.0880412486868406,0.0754458225001882,0.0891529431714874,0.089101310879004,0.0916065994239323,0.0947050982291442,0.0309838871600258,0,0.064685740390837,0.0897304432892156,0.117477165588203,0.111537841894344,0.0952489365634511,0.0690572457332347,0.11335228882169,0.110502435657121,0.0834326865105052,0.0622243923422313,0.0592084430729148,0.0607850890242191,0.0672597272331519,0.0721987141570458,0.0759043204512367,0.0721838632318393,0.0671720859016717,0.0750196570439005
"P5-N_Soil",0.0841760383404042,0.0840054048838346,0.0625012834795495,0.08256377709591,0.138674461689025,0.120538149661745,0.0678752646419605,0.0854986510780457,0.103054675245363,0.10646804700693,0.0672614654478117,0.0763878343063736,0.109479513044483,0.10789934322156,0.0930126440424468,0.0795927475626636,0.0902090882881453,0.088536056369425,0.0707426036458116,0.0755995633691411,0.0984814859313174,0.0929801654465858,0.0704414880393756,0.0873705057514821,0.106024037451432,0.101379970577595,0.0860099943655999,0.0685562685643755,0.0830515444522178,0.085806427567881,0.0690671689404419,0.0666579075581793,0.104446244328098,0.102761145256102,0.0637111297836621,0.0643311855229254,0.403063369299785,0.100445759209913,0.0900624050894386,0.143664363642902,0.0562413521435823,0.0800743445320684,0.0814466716254307,0.063286172460753,0.0651880906638663,0.0951595285155322,0.110092683645695,0.0725393562438648,0.0695369601648559,0.0958780933881694,0.095714970193486,0.0748556684875257,0.0909273884325675,0.0667946093595183,0.064685740390837,0,0.0664449291173854,0.128144272705458,0.121127031971675,0.0901461723335969,0.0581114685979419,0.115443031215815,0.111396806942999,0.0705781316632266,0.0620591855029482,0.0771415637160182,0.0773791116410343,0.0525434245249579,0.060133760474878,0.0909340585780819,0.0876957986067717,0.0605559504001175,0.0762326614124579
"P5-S_Soil",0.0983034678573653,0.0973926018398823,0.0803693468533111,0.0931972750816654,0.145653432925841,0.133126397728929,0.0786733744160541,0.0994699158371437,0.117769232431642,0.121435168891712,0.0903784893671515,0.0950506310775141,0.118312913022685,0.117519795191647,0.101724704432172,0.0920176181615514,0.106149983111509,0.105128105431109,0.0882857135543805,0.0905578843270756,0.107355273969135,0.103813734104244,0.0837343554828524,0.0992961030693013,0.124733180796055,0.125119669732542,0.0941306738124748,0.0811943801714899,0.0943085748770106,0.0986956921815969,0.0809767777215313,0.0671648078856694,0.113278760271646,0.110649058625189,0.0820993963130936,0.0759322943849986,0.404635174232324,0.10989336713677,0.101280228709722,0.154356198570235,0.0878044298982232,0.0917976359376251,0.0939543950984845,0.0781342745068405,0.0820052409800588,0.105195021304682,0.122937005080365,0.0918420563959618,0.083714151878147,0.105651848881667,0.106537926104545,0.0819845028934331,0.0984356352738335,0.0919317032143135,0.0897304432892156,0.0664449291173854,0,0.133554816634938,0.127819104260573,0.0990860036812033,0.0815425685749084,0.111958498635138,0.106923864518434,0.0723537329942334,0.0780974427751657,0.0907642726262611,0.0899208106484293,0.0687386626542775,0.0739021768114426,0.105016655303075,0.103297856903432,0.0795445230397256,0.0905147102666801
"P6-1_Root",0.108496377387886,0.107130791332598,0.116323048812377,0.116301713815611,0.121411967886723,0.106766124243618,0.114981471510142,0.125724226816048,0.126097912510273,0.129897221964663,0.116207487306209,0.116815704379429,0.0759907927726021,0.0787558527731145,0.122360202634388,0.115160273231844,0.115578644100189,0.115579708895577,0.114056779715866,0.117009276486992,0.092165795962179,0.0900044353663028,0.115707931227545,0.117182831627448,0.11884724171583,0.123572642591191,0.12205107114851,0.115273638246167,0.111062970551635,0.11257421316578,0.112746522942389,0.119136119328185,0.0990334496346477,0.0971273669000982,0.119658773613365,0.115460858055376,0.409175530747435,0.0678226987936896,0.0738927335866618,0.168705565974574,0.133527161938843,0.0892048209466934,0.0909453649582142,0.112489659243996,0.112953827578199,0.0997583829417701,0.115043544450295,0.121689357687353,0.116566131334405,0.0847104591938532,0.0848244686191651,0.130655706510556,0.119809040788874,0.118683389139048,0.117477165588203,0.128144272705458,0.133554816634938,0,0.0276200502591626,0.119785201992527,0.125823026254412,0.117570748432461,0.113706756694602,0.120437880823792,0.114893637830566,0.0978584563602878,0.0960215016502621,0.125521639517326,0.121836797983156,0.116104909210239,0.115802094271812,0.118544624410134,0.115941775436806
"P6-2_Root",0.101317307135317,0.100431837485272,0.107717455261112,0.106907521802151,0.116850228203481,0.099119512530779,0.106789392642985,0.117933153351847,0.12082240898022,0.124879646991243,0.109159134827567,0.110027055646949,0.0724802799590915,0.074753016075502,0.11481075625048,0.106585111928053,0.109545196446105,0.109283545079204,0.106775738625934,0.109770052547029,0.086742919961377,0.0845849418891379,0.106731864107125,0.109455050011975,0.110418305278104,0.114472537095561,0.114945949456246,0.108355910172579,0.103115122154615,0.103906464273712,0.105489756262293,0.112054500995424,0.0905563344787213,0.0885522573356791,0.111483879396576,0.108204754326084,0.407418368451305,0.0626370779966268,0.068162886116378,0.16308094907325,0.126371050900007,0.082116141441518,0.0837259625316212,0.10458463327553,0.104505350541489,0.0941859561416573,0.111055222019292,0.115492140727048,0.108177727905682,0.0757322432761337,0.075167167404786,0.124331889248083,0.111852243025967,0.11290060287558,0.111537841894344,0.121127031971675,0.127819104260573,0.0276200502591626,0,0.112425327607136,0.118006181262246,0.110340857672901,0.106904359279861,0.112624649089467,0.106739474784834,0.0929003090657673,0.0910196478086069,0.119923150791582,0.114990214646084,0.109649588636617,0.109451879086607,0.111429344746917,0.108133654462822
"P6-N_Soil",0.0929589381175154,0.0926901735265542,0.0747241161991045,0.0482061125656213,0.137706042441507,0.123388737188985,0.0573011432473535,0.0921055861531239,0.100728996540384,0.105540003346786,0.0678591873180465,0.070501258761707,0.0982056741749607,0.0988883797080308,0.0436424547612907,0.0478404527326695,0.0899039723964268,0.0882236147385793,0.0659499202093717,0.061108076003685,0.0904986883289227,0.0837964376524165,0.0509904496550324,0.0454002665616329,0.115026833456791,0.116210064571305,0.0430028943508864,0.0525454135196862,0.0886954879501708,0.0923929450935756,0.0628441888383556,0.0795025892413052,0.104251487068491,0.100915696740264,0.057166863922977,0.0567095842770644,0.398704005526433,0.109115882244187,0.102299357038135,0.14346117446397,0.101790464761607,0.0859201146061084,0.0863210019797145,0.0670219678038136,0.0504914482559698,0.0983203065302659,0.116026028540169,0.0701826181837312,0.0590010738200271,0.0904466047469301,0.091156904656097,0.0813551099797434,0.0341949060604474,0.0994071462132539,0.0952489365634511,0.0901461723335969,0.0990860036812033,0.119785201992527,0.112425327607136,0,0.0844303121444255,0.115747490196383,0.111063390696961,0.0692078821565133,0.0774047561864292,0.0915547411280262,0.0937669121791694,0.0857360460527976,0.0691587240713495,0.101687320759774,0.0992429025897183,0.0763789481562433,0.0498563728177779
"P6-S_Soil",0.0837025169876165,0.0851568863853225,0.063770890158858,0.072850653670971,0.13421147310097,0.113651325125133,0.069916517224659,0.0834830507971075,0.100507641373484,0.104308521903577,0.0586397231333405,0.0702366831646163,0.105786017168255,0.104986717786464,0.0868895165222136,0.0701435271694482,0.0888035305770291,0.0856571284806123,0.0630380239499422,0.0724434221085493,0.0978123112499163,0.0898140213231931,0.0673668380147773,0.0830522996198038,0.0989739057286756,0.0910380780254825,0.0795578017262343,0.066974882353319,0.0790668107885898,0.0804728656369578,0.063804572706645,0.072734027307507,0.102440496307992,0.101083438953571,0.0560530955037914,0.0571442020826907,0.402346641329386,0.103163126207278,0.0936943693507139,0.142369306626905,0.0557695034891347,0.0838023448304651,0.0830626594397701,0.0664841339386024,0.0557226555278999,0.0984662881318123,0.115242233993324,0.0860013620948652,0.0675457551454373,0.0938763681785955,0.0933018434165863,0.0842674372187777,0.0826798424781009,0.0744638691041476,0.0690572457332347,0.0581114685979419,0.0815425685749084,0.125823026254412,0.118006181262246,0.0844303121444255,0,0.116777043118747,0.112096694469948,0.075541878403231,0.0656368528211369,0.0789991517707596,0.0818174337377638,0.0579649621420764,0.0528102328135597,0.0927147190800685,0.0877842069779528,0.0671098020984787,0.0642923654415245
"P7-1_Root",0.108284469791594,0.107802790199776,0.105584183213363,0.108884352977432,0.134126714801234,0.120780674404844,0.103930637529771,0.120361018617847,0.124202465751444,0.127856548118839,0.110089644031499,0.111554483094667,0.113490108416679,0.112026216487919,0.116574957862316,0.108532123389678,0.108034025820597,0.1093201626944,0.105861272692473,0.108523077849197,0.111443003156849,0.107661525032357,0.105655430632117,0.11240750098989,0.0854648002123308,0.100028045931353,0.113183518961443,0.105726669765435,0.101343013587219,0.101216780313262,0.102144836816173,0.103099689390729,0.106411544102213,0.103221316281757,0.109836493616726,0.105333160663074,0.408210235071355,0.0942933271006291,0.0996790263207997,0.165923300119917,0.124799715307461,0.0950206646455774,0.0976930167156818,0.103471747140962,0.106937842770176,0.104359702141637,0.120639907474145,0.114693196511129,0.105344913625645,0.100524340181107,0.103970942740543,0.11898132711939,0.114439751473976,0.112528595364286,0.11335228882169,0.115443031215815,0.111958498635138,0.117570748432461,0.110340857672901,0.115747490196383,0.116777043118747,0,0.0277317781142516,0.0998633715233262,0.105101230583551,0.0996204820293231,0.100565774993372,0.114059970418984,0.111646368020268,0.10670552881981,0.107180106500668,0.109197343390766,0.107914599143171
