"","Acaulospora","Acremoniopsis","Acremonium","Acrophialophora","Agaricus","Alfaria","Alternaria","Amanita","Amaurodon","Anteholosticha","Anthostomella","Anthracobia","Apiotrichum","Apodospora","Arachnocrea","Archaeorhizomyces","Archaeospora","Arthrocladium","Ascocorticium","Aspergillus","Asterostroma","Astrosporina","Aureobasidium","Auricularia","Austroafricana","Auxarthron","Basidioascus","Basidiobolus","Beauveria","Bipolaris","Biscogniauxia","Bjerkandera","Boletus","Botryobasidium","Botrytis","Bulleromyces","Burgella","Byssoascus","Calycina","Camarophyllopsis","Camptophora","Capronia","Castanediella","Cenococcum","Ceraceomyces","Ceratobasidium","Ceratosporella","Chaetomium","Chaetosphaeria","Chalara","Chloridium","Chloropyrula","Chondrogaster","Chrysozyma","Cistella","Cladobotryum","Cladonia","Cladophialophora","Cladosporium","Claroideoglomus","Clavaria","Clavulina","Clavulinopsis","Clitopilus","Clonostachys","Codinaea","Coleophoma","Coltricia","Coltriciella","Coniochaeta","Coniophora","Conioscypha","Coniothyrium","Conlarium","Conocybe","Coprinopsis","Cordyceps","Cortinarius","Coryneum","Crepatura","Cruentomycena","Cryptococcus","Cryptocoryneum","Cryptodiscus","Cryptosporiopsis","Cunninghamella","Curvibasidium","Curvularia","Cyclaneusma","Cylindrodendrum","Cylindrosympodioides","Cyphellophora","Cyrtohymena","Cystangium","Cystobasidium","Cytospora","Dactylella","Dendrochytridium","Dendrophoma","Dendrosporium","Desertiserpentica","Devriesia","Diaporthe","Diaxonella","Dichostereum","Diddensiella","Didymocrea","Dioszegia","Diplogelasinospora","Distononappendiculata","Diversispora","Dothidea","Dothiorella","Endophragmiella","Entoloma","Eutypella","Exophiala","Farysia","Fibulochlamys","Fibulomyces","Foliocryphia","Fusarium","Fuscoporia","Fusicladium","Fusidium","Galerina","Geastrum","Gelidatrema","Geminibasidium","Geoglossum","Geranomyces","Gliomastix","Glomus","Glutinoglossum","Goffeauzyma","Goidanichiella","Gongronella","Gremmenia","Gryganskiella","Gymnopilus","Gymnopus","Halteria","Haptocillium","Harknessia","Hawksworthiomyces","Hebeloma","Henningsomyces","Heterotruncatella","Hormonema","Hyaloscypha","Hydnellum","Hydnum","Hymenotorrendiella","Hypomyces","Hysterium","Hysterobrevium","Ilyonectria","Inocybe","Irpicomyces","Jaapia","Keithomyces","Knufia","Kockovaella","Labyrinthomyces","Laccaria","Lachnum","Lactarius","Lactifluus","Lapidomyces","Lecanora","Lecythophora","Leohumicola","Leotia","Leptodontidium","Leucoagaricus","Leucopaxillus","Lichenoconium","Lindtneria","Linnemannia","Lophium","Lophodermium","Marasphaerium","Marquesius","Melanchlenus","Meliniomyces","Menispora","Meristemomyces","Metschnikowia","Microascus","Microdochium","Mollisia","Monacrosporium","Montagnula","Mortierella","Mycena","Mycosymbioces","Nadsonia","Naganishia","Nematoctonus","Neocatenulostroma","Neocucurbitaria","Neodevriesia","Neotrimmatostroma","Neurospora","Nigrograna","Nigrospora","Nothomitra","Ochroconis","Octaviania","Oidiodendron","Oliveonia","Orbilia","Paecilomyces","Paracladophialophora","Parafusicladium","Paramicrothyrium","Paraphoma","Parapyrenochaeta","Pectenia","Penicillago","Penicillifer","Penicillium","Penidiella","Penidiellomyces","Peniophorella","Perenniporia","Peribolospora","Pestalotiopsis","Petrophila","Pezicula","Peziza","Phaeoacremonium","Phaeosphaeria","Phanerochaete","Phialemonium","Pholiota","Phomatospora","Phyllozyma","Piloderma","Piskurozyma","Plectania","Pleuroascus","Pluteus","Podospora","Polylobatispora","Polyscytalum","Porodiplodia","Postia","Powellomyces","Preussia","Priceomyces","Proliferodiscus","Psathyrella","Pseudoarthrographis","Pseudodactylaria","Pseudopenidiella","Pseudoramichloridium","Pseudovalsaria","Pyricularia","Pyrigemmula","Radulomyces","Rasamsonia","Readeriella","Readerielliopsis","Resinicium","Reticulascus","Rhexodenticula","Rhizoctonia","Rhizodermea","Rhizoglomus","Rhizophagus","Rhizophydium","Rhizopogon","Rhizosphaera","Rhodocollybia","Rhodotorula","Rhopalophora","Rhynchogastrema","Ruhlandiella","Russula","Sagenomella","Saitozyma","Sakaguchia","Sarcoleotia","Sarcostroma","Sarea","Schizothecium","Schwanniomyces","Scutellospora","Scytalidium","Sebacina","Seiridium","Septobasidium","Serendipita","Serpula","Setophaeosphaeria","Sistotrema","Slooffia","Solicoccozyma","Sonoraphlyctis","Sorocybe","Spadicoides","Spencermartinsiella","Sphaerosoma","Sphaerosporella","Sphaerostilbella","Sporidesmiella","Sporobolomyces","Sporormiella","Sporothrix","Sterila","Strelitziana","Suillus","Symbiotaphrina","Sympodiella","Syzygospora","Talaromyces","Tausonia","Teichospora","Teratosphaeria","Tetragoniomyces","Thanatephorus","Thyrinula","Tilletia","Tolypocladium","Tomentella","Tomentellopsis","Torula","Toxicocladosporium","Tracylla","Trechispora","Tremella","Trichodelitschia","Trichoderma","Trogia","Tubaria","Tubulicium","Tubulicrinis","Udeniomyces","Umbelopsis","Valsa","Vanrija","Venturia","Vermiculariopsiella","Veronaeopsis","Volvariella","Wilcoxina","Xenoacremonium","Xenopolyscytalum","Xenosonderhenioides","Xerocomus","Xylaria","Yamadamyces","Zanclospora"
"P1-S_Soil",0,4.86263068319961e-05,0,0,0,0,0,0,0,0,0,0,0.00105762217359592,0,0,0,0,0,0,0,0,0,0,0,0.000534889375151957,4.86263068319961e-05,0,0,0,0,0,0,0,0,3.64697301239971e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.07828835399951e-05,0.000145878920495988,0,3.64697301239971e-05,0,0,0,0,2.43131534159981e-05,0,0.0662047167517628,0.000437636761487965,0,0,0,0,6.07828835399951e-05,0,0,0,0,0,9.72526136639922e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07828835399951e-05,4.86263068319961e-05,0,0,0,0,0,0,0,0,0,0,0,0.00012156576707999,0,0,0,0,0.0063092633114515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571359105275955,0,0,0,0,0.000158035497203987,0,0.000316070994407975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267444687575979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012278142475079,0,0,2.43131534159981e-05,0,0,0,0,0,0,0,0,0,0,6.07828835399951e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061998541210795,0.00190858254315585,0,0,0,0,0,0,0,0,0.000461949914903963,0,0,0,0,0,0.00100899586676392,0,0,0,0,0,0,0,7.29394602479942e-05,0,0,0,0.0062971067347435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595672258691952,0,0,0,0,0,0,0,0.000316070994407975,0,0,0,0,0,0,0,0,0,8.50960369559932e-05,0,0,0,0,0,0.00482616095307561,0.00239484561147581,0,0,0,0,8.50960369559932e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000328227571115974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64697301239971e-05,0,0,0,0,0.000206661804035983,0,0,0,0,3.64697301239971e-05,0,0,0,0,0,0,3.64697301239971e-05,0,6.07828835399951e-05,0,0,0,0,0,0.00308777048383176,0,0,0.00408460977388768,0,0,0,0,0,0.000206661804035983,0,0,0,0,0
"P2-1_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45851259987707e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14628149969269e-05,7.37553779963122e-05,0,0,0,0,0,0,0,0,0.000172095881991395,0,0,0,0,4.91702519975415e-05,0,0,0,0,0,0,3.68776889981561e-05,0,0,0.0139766441303012,0,0,0,0,0,0,0.000147510755992624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255685310387216,0,0,0.000245851259987708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91702519975415e-05,0,0,0,0,0,0,0,0.00137676705593116,0,0,0,0,0,0,0,0.0277811923786109,0,0,0,0,0,0,0,0,0,0,0,0,7.37553779963122e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135218192993239,0.0708297480024585,0,0,0,0,0,0,0,0,0.000122925629993854,0,0,0,0,0,0.0184880147510756,0,0,0,0,0,0,0,0,0,0,0,0.00414259373079287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8340503995083e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356484326982176,0,0.00108174554394591,0,0,0,0,0,0,0,0,0,0,0,0,0.00624462200368777,0,0,0,0,0.000885064535955747,0,0,0,0,0,0.0639827904118009,0.000454824830977259,0,0,0,0,0,0,0,0,0,0.000270436385986478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270436385986478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14628149969269e-05,0,0,3.68776889981561e-05,0,0,0,0,0,8.60479409956976e-05,0,0,0,0,0
"P2-2_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13948564027712e-05,0,0,0,0,0,0,0,0,7.19527989638797e-05,0,0,0,0,4.1115885122217e-05,0,0,0,0,0,0,0,0,0,0.0156240363464424,0,0,0,0,0,0,0.000185021483049976,0,0,0,2.05579425611085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955944329091545,0,0,0.000185021483049976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05579425611085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123347655366651,0,0,0,0,0,0,0,0.00188105174434143,0,0,0,0,0,0,0,0.0311966778364821,0,0,0,0,0,0,0,0,0,0,0,0,4.1115885122217e-05,0,0,0,0,0,9.25107415249882e-05,0,0,0,0,0,0,0,0,0.000113068684086097,0.0692288715745329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201570626811668,0,0,0,0,0,0,0,0,0,0,0,0.00443023662191889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143905597927759,0,0.00137738215159427,0,0,0,0,0,0,0,0,0,0,0,0,0.00465637399009107,0,0,0,0,7.19527989638797e-05,0,0,0,0,0,0.0571613592911621,0.000585901362991592,0,0,0,0,8.22317702444339e-05,0,0,0,0,0.000113068684086097,0,0,0,0,0,0,0,3.08369138416627e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1115885122217e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13948564027712e-05,0,0,0.000113068684086097,0,0,0,0,0,0.000123347655366651,0,0,0,0,0
"P2-N_Soil",0,0,0,0.000128648249954973,0,0,0,0,0,0,0,0,0.000154377899945968,0,0,0,0,0,0,0,0,0,8.57654999699821e-05,0.00024014339991595,0.000497439899825896,0,0,0,6.00358499789875e-05,0,0,0,0,2.57296499909946e-05,4.2882749984991e-05,0,0,0,0,0,0,0,0.000171530999939964,0,0,0,0,0.00180107549936962,1.71530999939964e-05,0,0,0,0,6.86123999759857e-05,0,0,0,0.0809197492216781,6.86123999759857e-05,0,0,0,0,0,9.43420499669803e-05,0,0,7.71889499729839e-05,6.00358499789875e-05,3.43061999879928e-05,0,0,0,0,0,4.2882749984991e-05,0,0.000214413749924955,0,1.71530999939964e-05,0,0,0,0,0,0,0,0,0,6.00358499789875e-05,0,0,0,0,0,0,0,0,0.00271018979905143,0,0,0.00414247364855014,0,0,0,0,0,0,0,0,0,6.00358499789875e-05,0,0,0,0,0.000531746099813889,0,0,0,0,0.000231566849918952,0,0,0,0,0,0,0.000488863349828898,0,0,0,0,0,0,0,0,0,0,0,0,5.14592999819892e-05,0,0,0,0,0,0,0,5.14592999819892e-05,0,0,0,0,0,0,0,0.0406785766357625,0,0,0,6.86123999759857e-05,0,0,0,6.00358499789875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000120071699957975,6.86123999759857e-05,1.71530999939964e-05,0,0,1.71530999939964e-05,0.000180107549936962,0,0,0,0,0,0,0,0,0.00151804934946868,0.373911850219131,2.57296499909946e-05,0,0,0,0,0,0,4.2882749984991e-05,0.000943420499669803,0,0,0,0,0,0.00317332349888934,0,0,0,0,0,0,0,0,0,0,0,0.00690412274758356,0,0,1.71530999939964e-05,0,0,0,0,1.71530999939964e-05,0,0,0,1.71530999939964e-05,0,0,0,0,0.00033448544988293,0,0,0,0,0.000205837199927957,0,0,0,0,0,0,0,0,0,0.00102060944964279,0,0.0057634415979828,0,0,0,0,0,0,0,4.2882749984991e-05,0,0,0,0,7.71889499729839e-05,0,0,0,2.57296499909946e-05,0.00024014339991595,0,4.2882749984991e-05,0,0,0,0.00401382539859516,0.00338773724881429,0,0,0,0,0,0,0,0,0,0.000720430199747849,0,0,0.00125217629956174,8.57654999699821e-05,0,0,0,0.00024014339991595,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57654999699821e-05,0,0.00024014339991595,0,0,0,1.71530999939964e-05,6.86123999759857e-05,0,0,0,0,0,0,0,0,0,0,0.000162954449942966,0,0,0,0,0,0,0,0,0.000360215099873925,0,0,0,0,0,0,0,0,0.0004802867998319,0,0,0,0,0
"P2-S_Soil",0,0,0,0,0,0,0,0,0,0,0,0,2.81676916576687e-05,0,0,0,2.81676916576687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75569222102249e-05,8.4503074973006e-05,0,0,5.63353833153373e-05,0,0.000225341533261349,1.87784611051124e-05,0.000225341533261349,0,0,3.75569222102249e-05,3.75569222102249e-05,7.51138444204497e-05,0,0,0.0296511900849726,1.87784611051124e-05,0,0.000112670766630675,0,0,0,3.75569222102249e-05,0,0,0,0,3.75569222102249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69461527627811e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444110605135909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57246138678936e-05,0,0,0,0,0,0,0.000131449227735787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69461527627811e-05,0,0,0,0,0,0,0.00176517534388057,0.00230036148537627,0,0,0,0,0,0,0,0.00138021689122576,0,0,0,0,0,3.75569222102249e-05,0,0,0,0,0,0,1.87784611051124e-05,0,0,0,0,0,0.000131449227735787,0,0,0,0,0,0,0,0,0.000131449227735787,0.00338951222947279,0,0,0,0,0,0,0,0,0.0046101122013051,0,0,0,0,0,0.00694803060889161,0,0,0,0,0,0,0,0,0,0,0,0.0140838458288343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131449227735787,0,6.57246138678935e-05,0,0,0,0,0,0,6.57246138678935e-05,0,0,0,0,0,0.000122059997183231,0,0,0,6.57246138678935e-05,0,0,9.38923055255622e-05,0,0,0,0.100906060748322,0.0172292380639407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187784611051124,0,0,7.51138444204498e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69461527627811e-05,0,0.00161494765503967,0,0,0,0,0,0,0,0,0,0,0,7.51138444204498e-05,0,0,0,0,0,0,0,0,0.00115487535796442,0,0,0.000807473827519834,0,0,0,0,0,0,0,0,0,0,0
"P3-1_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184257075471698,0,0,0,0,0,0,0,0,3.68514150943396e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184994103773585,4.91352201257862e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426985062893082,0,0,0.012983981918239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135121855345912,0,0,0,0,0,0,0,0,0,6.14190251572327e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343946540880503,0.00545400943396226,0,0,0,0,0,0,0,0,0,0,0.000245676100628931,0,0,0,0,0,0,6.14190251572327e-05,0,0,0,0,0,0,0,0,0,0.00315693789308176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509409394654088,2.45676100628931e-05,0,0,0,0,0,0,0,0,0,0,0.00095813679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37028301886792e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153547562893082,0,0,0,0.000159689465408805,0,0,0.00099498820754717,0,0,0,0.0151459316037736,0.000651041666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405365566037736,0,0,0.00361143867924528,0,0,0,0,0,0.00031937893081761,0,0,0,0,0,0.000884433962264151,0,0,0,0,0
"P3-2_Root",0,0,0,0,0,0,0,0,0,0,0,0,5.68461742524728e-05,0,0,0,0,0,0,0,0,0,0,0.000180012885132831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89487247508243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030412703225073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106870807594649,0,0,0.0239606624474173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68461742524728e-05,0,0,0,0,0.000208435972259067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52692613787092e-05,0,0.000454769394019782,0.00213173153446773,0,0,0,0,0,0,0,0,0,0,6.63205366278849e-05,0,0,0,0,0,0,0.000274756508886952,0,0,0,0,0,0,0,0,4.73718118770607e-05,0.0043771554174404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888316216318642,0,0,0,0,0,0,0,0,0,0,0,0.00154432106719218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89487247508243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301284723538106,0,0,0,8.52692613787092e-05,0,0,0.00084321825141168,0,0,0,0.024415431841437,0.000909538788039565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89487247508243e-05,0,0,0,0,0,0,0,0,0,0,4.73718118770607e-05,0,0,0.000454769394019782,0,0,0.00375184750066321,0,0,0,0,0,0.000568461742524728,0,0,0,0,0,0.00183802630082995,0,0,0,0,0
"P3-N_Soil",0,0,0,0,0,0,0,9.14879601844397e-05,0,0,0,0,0.000677010905364854,0,2.74463880553319e-05,0,0,0,0,0,0,0,0,0,0,0,9.14879601844397e-05,0,0,0,0,0,0.000164678328331992,0,0,0,0,8.23391641659958e-05,0,0,0,0,1.82975920368879e-05,0,0,0,0,9.14879601844397e-05,5.48927761106638e-05,0,0,0,0,3.65951840737759e-05,0,0,0,0.0165959159774574,0,0,0,0.000118934348239772,0,0,0,0,0,0,0,4.57439800922199e-05,0,0,9.14879601844397e-05,0,0,0,0,0,0,0,0.00157359291517236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182975920368879,0,0,0,0,0.000109785552221328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210422308424211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112164239186123,0,0,0,0,0,0,0,0,0,0,0,0.000118934348239772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122593866647149,0,0,0,5.48927761106638e-05,0,0,0,0,0,0.000494034984995975,0,0,0,9.14879601844397e-05,0,0.108916416599575,0,0,0,0,0,0,0,0,0,0,0,0.0612054453633902,0,0,0,0,0.00013723194027666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057637414916197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704457293420186,0,0,0,0.0223596574690771,0.0538681109565981,6.40415721291078e-05,0,0,0,0,0,0,0,0,0,0,0,3.65951840737759e-05,0,0,0,0,0.000192124716387323,0,0,0,0,0,0,0.000146380736295104,0,0,0,1.82975920368879e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173827124350435,0,0,0,0,0,0.000247017492497988,0,0,0,0,0,0,0,0,2.74463880553319e-05,0,0,0,0,0
"P3-S_Soil",0,0,0,0,0.000278884820569105,0,0,0,0,0,0,0,0.000305873674172567,0,3.5985138137949e-05,0,0,0,0,0,0,0,0,0,0,0,5.39777072069235e-05,0,0,0,0,0,3.5985138137949e-05,0,0,0,0,0,0,0,0,0,4.49814226724363e-05,0,0,0,0,0.000134944268017309,0,0,0,0,0,6.29739917414108e-05,0,0,0,0.0286621625268764,0,0,0,0.00179026062236297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055057261351062,0,0,0,0,0,0.000107955414413847,0,9.89591298793598e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498394163210594,0,0,0,8.09665608103853e-05,0,0,0,0,0,1.79925690689745e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845650746241802,0,0,0,0,0,0,0,0,0,0.000152936837086283,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79925690689745e-05,0,0,0,3.5985138137949e-05,0,0,0,0,0,0,0.000341858812310516,0,0.000143940552551796,0,0,0,0,0,0,0,0,0,1.79925690689745e-05,0,0,0.000107955414413847,1.79925690689745e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123249098122475,0,0,0,0,0,0,0,0,0,0.00200617145119066,0,0,0,0,0,0.00551472241964069,0,0,0,0,0,0,0,0,0,0,0,0.0617415007601861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39777072069235e-05,0,0,0,0,0,0,0,0,0,0,0,0.000224907113362181,0,0.000143940552551796,0,0,0,0,0,0,0,0,0,0,0,0,1.79925690689745e-05,0,0,0,0.00475903451874376,3.5985138137949e-05,0,0.00188022346770784,0,0,0,0.090376674433459,0.0217530160043902,0,0,0,0,0,0,0,0,0,0,0,0,5.39777072069235e-05,1.79925690689745e-05,0,2.69888536034618e-05,0,0.000269888536034618,1.79925690689745e-05,0,5.39777072069235e-05,0,0,0,3.5985138137949e-05,0,0,0,0,0,0,0,0,0,1.79925690689745e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134944268017309,0,0,9.89591298793598e-05,0,0,0,0,0,0.00414728717039863,0,0,0.000332862527776029,0,0,0,0,0,0,0,0,0,0,0
"P4-1_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16259897151253e-05,0,0,0,0,0,0,0,0,0,0,2.04064974287813e-05,0,0,0,0,0,0.000438739694718799,0,0,0,0,0,0.000183658476859032,0,0,0.00936658231981063,8.16259897151253e-05,0,0,0,0,0,0,0,0,0,0,0.000346910456289283,0,0,0,0,0,0,0,3.0609746143172e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1219492286344e-05,0,0,0,0,0.00031630071014611,0,0,0,0,0,0,0,0,0,2.04064974287813e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015304873071586,0,0,0,0,0,0,6.1219492286344e-05,8.16259897151253e-05,0,0,0,0,0,0,0,0.0651579462900988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1829238429516e-05,0.00169373928658885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025334666557832,7.14227410007346e-05,0,0,0,0,0,0,0,0,0,0,0.00180597502244715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312219410660354,0,0,0,0,4.08129948575626e-05,0,2.04064974287813e-05,0,0,0,9.1829238429516e-05,0.000377520202432454,0,0,0,0,0,0,0,0,0.000173455228144642,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0609746143172e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244877969145376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102032487143907,0,0,0.0091829238429516,0,0,3.0609746143172e-05,0,0,0.000224471471716595,0,0,0,0,0,0.000163251979430251,0,0,0,0,0
"P4-2_Root",0,0,0,5.59239434369258e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19565391068147e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091076136454422,0,0,0,0,0,0.000351521930174962,0,0,0.00921946153231606,1.59782695534074e-05,0,0,0,0,0,0,0,0,0,0,0.000127826156427259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79348086602221e-05,0,0,0,0,0.000199728369417592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127826156427259,0,0,0,0,0,0,7.98913477670368e-05,0.000103858752097148,0,0,0,0,0,0,0,0.0736118878325477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3967404330111e-05,0,3.99456738835184e-05,0.00410641527522569,0,0,0,0,0,6.39130782136295e-05,0,0,0,0,0,0,0,0,0.0224334904529839,0.000119837021650555,0,0,0,0,0,0,0,0,0,0,0.00215706638971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349125189741951,0,0,0,0,5.59239434369258e-05,0,2.3967404330111e-05,0,0,0,9.58696173204442e-05,0.000247663178077814,0,0,0,0,0,0,0,0,0.000223695773747703,0,0,0,2.3967404330111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317967564112807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119837021650555,0,0,0.015179356075737,0,0,9.58696173204442e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
