#OTU ID,E1-1_Root,E1-2_Root,E1-N_Soil,E1-S_Soil,E2-1_Root,E2-2_Root,E2-N_Soil,E2-S_Soil,E3-1_Root,E3-2_Root,E3-N_Soil,E3-S_Soil,E4-1_Root,E4-2_Root,E4-N_Soil,E4-S_Soil,E5-1_Root,E5-2_Root,E5-N_Soil,E5-S_Soil,E6-1_Root,E6-2_Root,E6-N_Soil,E6-S_Soil,E7-1_Root,E7-2_Root,E7-N_Soil,E7-S_Soil,E8-1_Root,E8-2_Root,E8-N_Soil,E8-S_Soil,E9-1_Root,E9-2_Root,E9-N_Soil,E9-S_Soil,Neg_Control,P1-1_Root,P1-2_Root,P1-N_Soil,P1-S_Soil,P2-1_Root,P2-2_Root,P2-N_Soil,P2-S_Soil,P3-1_Root,P3-2_Root,P3-N_Soil,P3-S_Soil,P4-1_Root,P4-2_Root,P4-N_Soil,P4-S_Soil,P5-1_Root,P5-2_Root,P5-N_Soil,P5-S_Soil,P6-1_Root,P6-2_Root,P6-N_Soil,P6-S_Soil,P7-1_Root,P7-2_Root,P7-N_Soil,P7-S_Soil,P8-1_Root,P8-2_Root,P8-N_Soil,P8-S_Soil,P9-1_Root,P9-2_Root,P9-N_Soil,P9-S_Soil
443619f3e874cd5ee360e7966db3b9dd,31,31,0,0,851,436,19,0,3169,4212,83,95,777,441,22,28,113,123,0,4,911,308,0,536,1026,1128,24,7,163,201,25,0,275,305,0,0,0,311,187,0,2,203,187,0,22,145,173,0,16,290,475,0,0,27,17,24,55,827,1131,42,89,1046,825,141,23,845,715,133,135,2129,1943,327,0
860679501bb9e4c074f48be8712f39ae,13,6,5,106,884,490,10,0,0,0,0,0,479,290,16,613,62,91,0,49,409,238,0,0,225,239,29,12,0,0,9,4,2407,2312,35,183,0,186,89,0,13,95,133,7,23,62,184,10,7,8956,13307,63,88,9,7,52,0,573,759,456,3,776,454,354,0,21,24,5,63,32,0,0,35
a27d255b407201512e9792a5c0f2d53a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,6152,6185,721
c31fb458f566c38cb40f98d3c47cddf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,135,129,0,0,0,0,0,0,16,27,9,250,0,11,0,11,0,7,0,0,22,0,0,0,6434,9702,714,8,103,89,11,0,0,0,0,55,763,374,307,0,2,3,230,0
998b1969d6719c8411bb51fd6e477cbe,320,250,88,304,95,28,4,107,202,208,9,22,387,276,351,362,2945,1190,34,223,430,544,67,85,765,1056,418,6028,712,918,1751,31,835,734,173,222,0,6,16,37,59,88,116,140,217,88,238,3,85,103,113,58,343,107,86,205,0,593,685,267,463,3,9,21,23,3,0,3,122,26,25,0,138
3ec6ad1daa56260899124bb55a4d1121,0,0,86,1398,0,0,561,141,0,0,321,768,7,0,1709,748,0,0,275,884,8,0,2573,1813,0,0,740,300,0,10,3965,965,0,0,439,259,0,4,0,59,58,0,0,75,255,0,0,166,96,11,16,1743,2486,0,11,248,707,7,9,2502,613,12,18,518,31,0,12,194,304,0,0,93,597
6ac6db51b13557163b54d6f66028c911,0,0,0,0,57,34,0,0,0,0,0,0,8,0,0,0,180,277,15,0,58,43,0,0,132,124,0,0,7,16,0,12,54,62,0,0,0,59,28,0,0,381,361,0,0,12,10,3,0,7282,8422,2,159,8,0,0,19,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
58ca0cfe5215ca947b7e586056070cd8,350,383,164,291,273,217,310,276,3,7,102,97,176,67,165,333,34,22,204,345,167,154,535,443,297,213,808,933,127,166,549,495,20,32,220,158,0,1176,949,136,16,556,603,363,294,622,937,294,632,729,967,143,793,202,222,578,2753,411,480,1380,223,950,807,1070,62,62,44,80,194,0,0,10,480
12cf3e9d1abf30bd2aef2b7aabeba457,84,92,3306,59,0,0,271,102,6,0,406,5,28,6,307,97,0,0,18,230,29,20,156,546,0,9,467,1087,0,0,480,44,22,4,1206,1144,0,12,27,927,296,7,21,262,273,0,7,68,2487,19,28,1969,278,23,31,819,577,25,40,1393,1044,133,71,1920,240,177,206,2132,525,13,26,275,167
e858a5010637ee177026c268acf1a7f7,28,21,129,0,0,0,0,0,0,0,55,0,24,12,56,4,0,0,0,12,73,235,40,19,6,7,205,0,0,0,16,0,335,293,6337,2901,0,0,0,118,0,0,0,0,0,0,0,0,0,34,16,206,283,0,0,7,33,0,0,617,358,21,12,49,146,19,7,31,202,72,76,2786,2092
c7148f82bdb8a00a40bb5a2fe32117ac,346,233,0,0,0,0,0,0,2927,3908,851,0,2520,1062,28,0,0,0,0,0,1261,585,0,0,5121,4823,183,0,51,42,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,2405,0,0,0,0,0,0,0,0,0,115
eaa8b56f453015e528464c7a5090691f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
048788576075817f078fb6e7a5e713b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,30,39,0,0,0,0,0,0,0,0,0,0,0,13360,0,0,0,14,0,6,4,1036,23,0,0,0,0,0,0,61,17,0,0,182,0,0,0,0,0,0,0,78,2786,0,0,0,0
a2a4055d317e87c9bc0151406a854995,0,0,0,0,0,0,133,0,0,0,0,0,342,347,10387,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,0,0,0,0,0,0,0,0
8bc8c77d20a88584ffadca169e3364ac,0,0,0,0,0,0,0,0,6918,9110,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,33,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c201720c10716d5161bae8a0028cca8,51,24,960,106,0,0,686,198,0,39,859,875,0,0,43,139,15,9,728,975,0,28,495,0,0,0,364,1165,15,19,641,467,20,33,806,1194,0,37,62,187,197,0,15,260,175,19,47,623,2801,32,32,1068,224,102,117,1606,2795,0,21,382,811,50,38,734,1218,176,119,1829,796,38,45,797,1792
5c838277963e05400e31700e06cafb71,150,124,1471,475,16,9,286,320,0,11,477,269,30,27,190,31,0,0,121,388,21,23,2013,233,0,7,472,493,0,13,460,218,0,0,90,75,0,0,0,0,0,48,59,226,375,511,1076,13196,670,0,0,28,15,0,0,153,145,0,0,195,68,20,0,305,67,0,0,30,153,0,15,32,16
cbfdf124460244c656e370813d5f2e98,265,175,101,114,241,140,229,151,75,116,26,42,1154,734,46,1279,514,449,53,151,856,616,169,86,35,25,15,0,71,50,213,10,342,361,154,107,0,1171,700,4,6,156,169,153,383,91,246,44,26,1233,1334,189,360,32,34,54,112,77,144,122,243,76,24,88,24,355,314,55,616,416,203,62,322
1b737533481a0c911fbd337952983983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5753,9926,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
c25ed7a899a5615738f2c092f1119264,103,115,456,163,42,19,2527,537,103,139,319,747,13,16,90,213,29,17,93,427,42,72,129,74,75,107,632,465,57,79,1073,4360,29,13,396,275,0,83,134,602,549,48,59,921,342,20,53,68,89,30,58,727,140,89,215,524,718,17,26,534,428,586,298,1096,208,498,378,346,52,26,35,266,124
b460d646e1f035818a1939e52c908a9b,172,144,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,2174,616,0,0,0,0,0,0,41,28,0,17,7,12,56,0,72,194,3,0,16,0,0,0,5661,4402,131,0,35,35,10,0,37,5,0,47,89,272,9,0,0,0,0,0
2d98738f7630f20ee0b945d417e4c11e,241,221,3187,242,65,20,536,271,204,179,749,1372,58,63,362,733,0,22,296,2847,84,140,558,136,64,51,1004,533,53,65,2171,909,62,44,905,757,0,112,124,393,214,23,14,56,139,14,53,147,386,228,298,2118,897,48,110,562,891,24,42,525,817,615,348,1137,331,410,241,2271,725,75,48,705,630
9eb053351790feeeb61bdfa8e8ddc4aa,0,0,0,517,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,14153,0,0,0,0,0,0,0,0,0,0,0,0
3326f31ed50e2aeb682b767c405c2feb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430,9007,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043e05bd37748ce0c2f9d1b20b6ec9dd,0,0,5,3,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,2,0,0,28,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14267,0,0,0,0,0,0,0,0
f90e77a4f856e45f07957b2b61ef8ef3,11,5,182,0,0,0,5,0,0,5,11,7,0,0,0,4,0,0,0,9,208,738,9367,0,0,0,49,5,0,0,10,7,0,0,47,9,0,0,0,0,0,0,0,3,7,13,9,0,529,0,0,7,28,0,0,0,0,0,0,2,2,0,0,0,0,8,128,2,2958,0,0,4,16
6919f027fea3e78be427e5df65e1d19a,258,302,471,69,59,28,528,99,40,52,328,435,77,39,140,192,0,26,139,590,164,87,589,614,269,210,1283,1000,66,73,650,2285,70,47,306,343,0,189,114,31,272,115,130,336,213,72,191,56,1408,83,168,996,373,190,153,1386,2957,180,170,677,2015,512,339,691,627,784,772,2756,722,340,188,1353,516
0f9b0522a06a2fda84a20456535676bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,88,0,0,8969,12122,101,0,814,1897,0,0,782,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d85e6f236e3ebf04356773056052c4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,13242,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,3,10,155,3386,0,0,0,0
606c6780abd58ccff687f796963ca124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7082,6095,0,0,0,0,0,0,0,0,0,5,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,4,35,4,5,0,0,0,0,0,0,0,0,0,0,0,0
2846489a105efd04e38d49d2ef3c8a06,0,0,0,0,0,0,0,0,1028,1264,406,2,10618,9031,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,180,450,0,0,0,0,0,0,0,0,0,0,0,35,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f52b44a820e0f77d96f30227401bc07c,102,60,0,0,0,0,0,0,1689,1909,0,2,201,102,54,0,20,21,0,0,2662,793,129,0,0,0,154,0,29,22,0,0,0,0,0,0,0,0,3,0,0,56,25,0,3,4067,7536,61,281,4,7,0,2,0,0,0,0,0,0,0,0,117,191,0,0,0,0,0,0,0,0,0,0
fe78437dc35a8fb82723db4a90f00983,133,62,560,40,10,0,195,82,22,38,653,3497,4,0,84,1014,11,7,219,1137,17,44,163,0,18,24,1985,164,10,22,1007,958,6,0,578,1439,0,13,16,0,101,0,2,21,37,0,11,31,218,8,7,1566,221,90,100,890,462,0,0,7,48,13,29,1442,1635,37,29,4075,286,57,59,705,825
7d348fa2d93f750664b2b2e80687dc88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,0,1590,0,0,0,0,0,0,0,0,11,0,0,0,5575,4714,562,24,37,52,0,0,0,0,0,0,0,0,0,22,0,0,0,0
e0a7ad8f2eb0e20b95330b6a0cadc0d4,110,121,168,53,0,0,50,19,0,0,27,0,0,7,27,40,0,0,28,109,84,43,237,24,222,199,314,672,15,50,219,976,14,15,362,297,0,109,66,47,92,41,77,66,90,18,66,53,120,1093,1617,392,88,66,63,406,345,62,53,59,277,209,129,113,320,262,274,516,197,333,332,781,74
b1d7b0a13a2cc66d3e233c942e52bdd2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,8,0,851,0,0,0,2,0,0,0,0,130,126,9689,4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,14,0,0,0,0,0,0,0,0,0,0,0,2652
41f48938c8bb07d9c42976bc7eaa1b87,75,69,372,57,15,28,907,104,0,0,0,0,0,0,0,0,0,9,560,114,12,19,370,5049,0,0,249,6693,14,14,401,111,0,0,12,17,0,0,0,74,0,8,34,1315,79,33,119,2596,169,0,0,718,0,0,0,48,0,0,0,1584,38,0,0,0,15,0,19,0,0,0,0,0,0
cf28c88cc0e7c68251e3421aeef25a79,0,0,0,0,0,0,0,0,2156,2305,0,31,0,0,0,0,0,0,0,0,7,17,0,0,22,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,3571,4,0
01a323ed34bbd3833954d976aeaa16b6,0,0,4,8,2,0,223,0,0,0,0,69,0,0,0,19,3,3,45,936,0,0,0,0,0,0,0,0,7,0,56,158,6,18,2343,425,0,0,12,0,47,0,0,28,0,0,0,0,30,0,0,10,113,15,33,137,1550,0,0,2,8,2,0,78,136,232,242,717,180,160,156,1898,1891
f7665e1932323867a2ecd7ed7263f584,40,66,103,0,12,27,226,542,552,338,1291,6253,0,0,11,511,118,67,117,71,55,71,0,4,0,0,0,30,48,270,575,13,0,0,0,0,0,0,0,0,0,0,0,0,142,10,130,0,0,0,0,0,0,0,2,0,0,0,0,98,0,0,0,7,32,3,0,0,0,93,41,18,60
67b53084cd50c8ac4e66300296287e7b,224,144,245,227,106,54,1146,141,8,14,130,261,61,38,102,66,31,0,69,542,358,173,402,190,350,387,916,726,21,0,179,2358,63,38,429,224,25,312,220,312,264,188,300,126,184,45,111,0,383,423,544,1317,340,275,229,1455,1508,157,200,392,670,296,236,649,452,1050,1118,1789,650,479,403,885,138
d7a1e85e789401871698126f8b15c068,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46,0,0,0,0,2,928,1059,0,2069,0,0,0,6,0,0,10,0,9,11,243,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,159,1837,4676,0,0,0,0,0,0,0,0,0,0,0,0
e4ce5568ac6fb0333a17949d45ec1437,15,14,417,235,0,4,468,343,18,24,419,848,0,0,21,88,6,2,67,593,0,0,86,0,6,18,541,972,18,11,743,626,8,0,451,204,0,5,17,0,48,6,6,138,11,0,0,53,137,9,5,228,326,25,70,259,520,0,6,75,458,88,43,1914,66,41,66,125,243,2,0,64,227
e1b05c04bb10bf5cd3b204769a1f59bf,3,0,13,0,0,0,0,20,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,6,13,1967,1483,0,0,0,0,0,0,0,0,0,0,0,2009,0,19,20,302,0,0,0,31,149,0,0,0,0,0,0,0,0,6,5,1810,462,115,111,1383,326,25,12,92,0,0,0,0,0
bc82c0969b896f1b21df9c0b0411e529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9577,0,0,0,0,0,0,0,4686,0,0,0,0,0,0,0,0,4,0,0,0,0,8,13,0,1728,0,0,0,0,2,4,1343,2,0,0,0,0,0,0,0,0,0,0,0,884
42e0670d0414795ff2720bc0c1bcdd81,9,0,254,117,0,0,32,175,0,0,33,191,0,0,7,307,155,110,20,209,0,0,45,234,15,35,157,22,0,21,104,0,0,0,519,399,0,0,0,0,2973,23,81,2226,111,0,0,0,0,0,0,51,38,6,9,27,0,0,3,19,230,0,0,0,9,11,0,11,869,0,3,76,81
d873b04179d299fdd9aebb7177ba17ba,84,84,0,0,9,7,18,0,0,0,0,0,0,0,0,12,21,12,15,0,0,0,0,0,0,0,0,0,22,62,0,147,0,0,0,21,0,0,0,0,0,985,1308,42,0,1577,3692,1564,0,43,35,0,0,0,0,0,0,13,25,0,9,72,56,47,13,0,0,0,0,0,0,0,0
aeb3c0baf6dca06150e0e0bdb493b29c,0,0,0,46,0,0,0,0,5,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,60,0,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,43,6,0,1874,66,98,6922,0,0,0,0,0,0,0,0,0
2f60b93c3683972c3213093e9592f851,238,670,359,6,0,3,0,10,22,29,0,153,22,8,2,148,2,0,0,15,57,83,11,26,59,67,4,0,176,396,103,115,16,0,179,196,0,63,18,0,1601,87,238,1114,1019,27,92,6,205,36,48,46,12,195,196,51,16,226,336,289,202,13,0,44,261,45,36,82,4705,211,494,47,71
4f961a06757f41abb9def97e533bb9f6,0,0,0,0,0,0,0,9,0,0,30,0,0,0,3,33,8,6,0,0,0,10,0,0,0,0,0,34,0,6,28,6,0,0,5,0,0,0,0,5,44,0,0,80,0,0,0,0,4,0,0,39,30,8,12,14,0,8,8,0,19,0,13,9,0,4675,4068,27,30,15,0,17,12
12803130cbf8a708ac968ff0a98afed8,108,59,118,20,0,8,19,2374,66,78,70,284,0,0,18,148,19,17,39,127,150,244,12,115,28,29,28,0,130,174,564,185,231,193,2422,602,0,105,44,0,356,136,98,442,75,34,98,0,113,12,10,0,15,99,164,178,19,9,18,41,118,9,39,16,458,0,0,0,2361,25,7,124,190
888300daf7000ed122079785b86f590a,22,21,412,182,15,15,529,148,0,4,18,80,0,0,21,100,0,0,63,187,0,0,98,46,3,0,11,17,10,16,715,1011,24,19,1461,1023,0,55,51,71,100,9,6,51,162,0,0,62,465,0,12,438,274,46,51,879,1699,0,0,130,251,3,6,68,52,72,41,595,1029,92,84,537,450
706ec3b1afe7f45549cc90137f1ab54c,0,0,0,0,0,0,0,0,0,0,0,0,110,221,8458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa92d384ef5951f40f275b14d9f98e06,8,0,16,1179,0,0,10,212,0,0,88,12,0,9,2260,234,42,39,35,48,0,0,69,1357,0,0,19,211,8,17,0,10,3,0,19,107,0,0,0,0,22,0,0,114,26,0,0,0,0,13,8,38,306,8,0,81,31,112,76,500,729,0,0,0,308,3,0,54,47,51,48,1006,161
b6952d90440c1dbc9e607237c3282a14,23,23,4,30,49,33,8,3,14,6,0,86,162,28,4,107,49,49,0,8,6,2,0,0,89,58,0,17,323,618,0,45,2275,1957,3,0,0,0,0,0,0,508,453,9,13,125,318,0,2,306,437,24,60,0,0,0,0,224,234,18,6,33,0,10,0,0,0,16,0,0,0,3,121
453aa1445528e8b70206bc3592197e45,0,0,0,0,860,259,0,158,0,0,0,0,0,0,0,852,0,0,0,0,2023,2527,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07077acfb5e4ebc009cbdf3535a7a2bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af5c9e0a16f45b4413c72d5236c14df0,176,198,432,662,96,44,1188,460,0,16,478,1134,86,23,411,675,0,0,471,894,83,99,1257,229,33,51,1308,1047,28,51,1728,1271,13,29,317,639,0,82,113,10,18,169,117,204,411,303,1002,985,2013,60,59,512,455,61,35,488,672,39,63,375,593,661,376,2699,73,25,34,124,263,0,5,128,119
dee728b3a04867e38cf5a9421bede419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,302,0,0,6788,5274,0,0,0,0,0,0,218,160,0,0,0,0,0,0,0,0,0,0,0,286,416,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0
de45e50a26b0372a36297c2b6749bb8f,8,0,34,0,0,0,0,0,192,297,9,0,0,0,0,0,3836,4122,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,1771,0,0,0,0,0,0
795cef770cc72f0f59277f301e4941b6,0,0,0,0,93,18,1454,0,2243,2404,1779,3920,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0
4b047d1750369092b264d291a8ce1a91,39,4,0,51,454,247,0,0,0,0,0,0,6,0,0,9,0,0,0,0,407,220,0,0,0,0,0,0,58,130,0,0,2827,2429,0,0,0,0,0,0,0,334,565,0,0,0,0,0,0,64,106,0,0,0,0,0,0,0,18,0,0,12,19,0,0,0,0,38,5,0,0,0,0
9fd94f30d5ec6ef02835f603829ee8ab,1159,1052,32,0,253,146,0,0,67,106,0,0,384,220,0,0,0,0,0,0,413,774,0,0,763,1119,0,0,837,870,0,0,38,61,18,0,0,0,0,0,0,246,295,6,0,284,337,0,0,186,175,209,0,19,55,0,0,0,0,0,0,351,181,0,491,441,249,0,0,0,0,0,0
943404fdf4ffa7325b8cbe3c11d080be,0,0,0,0,0,0,0,0,2718,2901,79,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,8,0,0,0,0,0,3,2,7,0
584130df03de5fe02b73910e5a1a4eab,0,0,0,121,390,113,0,0,0,0,0,0,1293,6520,0,0,0,0,0,0,0,27,0,0,39,246,0,0,0,0,0,0,859,677,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,209,0,0,0,0,0,0,1074,1410,0,23,0,0,0,0
49abf7d7201129b26332b82e43de3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,5359,0,0,122,174,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0
e0905ae9105710e664836cbf377110fe,0,0,0,2492,0,0,0,0,0,0,0,0,344,132,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1650,531,2354,0
2fb161fe8a6325ad951cb2c0768ba483,70,53,205,6,64,6,18,52,59,326,0,773,0,0,0,148,33,30,578,143,139,148,83,4,12,9,298,58,11,6,33,8,0,0,53,150,0,0,0,0,0,0,11,11,0,20,76,250,187,12,28,7751,306,0,0,0,0,0,0,16,29,0,0,0,14,0,0,0,438,170,100,558,2666
0b9fa7c47a2c3289a2dd3078c0ea07df,0,0,4,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,1129,5423,3,0,0,0,0,5,4,66,38,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,104,4239
4ea6ecbc883153c1327d58b7daa60241,6,0,105,0,0,5,100,0,0,25,93,8,126,168,45,0,0,0,0,0,1415,1659,0,6366,31,11,0,6,0,5,0,0,0,0,0,0,0,0,0,30,0,884,1182,250,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,140,113,278,0,0,0,0,0,0,0,0,0
fc011c1f4acc56b6c920fe96171b9376,12,0,56,185,25,12,1098,168,10,0,96,29,6,0,0,41,0,0,42,2113,0,0,322,37,11,5,133,190,20,27,292,585,28,21,422,232,0,49,35,7,27,42,84,140,234,0,25,62,161,49,93,448,254,112,70,414,2218,0,19,22,112,127,97,270,315,315,347,761,131,11,0,765,88
57da8aeb7f3507877fd681eaf775afd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,2370,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e82bdc82c7bb1cb130b8e86f0a1585a7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,949,0,0,0,0,0,0,0,0,0,0,0,0,0
f0d76d759ccb89c00235d6441bd4b262,0,0,10,0,0,0,0,0,0,0,2,0,2,0,28,7,68,56,3,1577,0,0,3,0,0,0,92,90,0,0,12,0,108,78,5,66,0,0,0,36,0,29,14,119,14,0,0,0,25,0,0,2,15,18,2,0,0,2763,3482,395,3,0,0,15,56,67,2,7,0,17,16,8,0
7dee3aab9934ad84f52ed4e7df696acb,400,873,0,0,0,0,0,0,628,1028,0,0,0,0,0,0,440,290,0,0,0,0,0,0,1967,2630,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,0,0,0,0,67,157,0,0,2,0,0,0,271,448,0,0,0,0,0,0,0,0,0,0,4661,4619,630,0,0,3,0,9
7ba6b49dd2fe7d3eac75aa41c79bd92d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,5716,667,0,0,0,0,0,0,0,0,0,565,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e8defd8a30192824290dbe81117cb45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2273,4477,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
