"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"P3-N_Soil",60.4756232572275,59.6472525534768,59.7944732802565,74.5840731388695,62.9657638530939,61.4353199588521,57.4300729742861,63.0195020009636,74.1258658042169,74.4986026405691,74.4296345625385,77.0306625822914,62.6873288756332,62.2803260683842,64.7604704025837,68.0955498077813,68.3482497810165,68.3927954773253,64.3100539463969,68.6249931178706,70.256905518308,72.4297242538077,51.6005944569818,64.3667014579307,69.213321011854,69.799890579724,65.7040507260026,54.6620890287097,68.4984862282373,71.1107415593159,75.6895308408677,62.1957388227509,62.4536415423165,62.7237964083742,69.9379549391051,68.3269040084438,59.3637990507378,59.0061460494414,57.0268532405495,69.9078755469144,60.8930693649904,60.2397062825988,68.5214776348608,59.2345453530069,46.6557598936169,47.6165669698982,0,51.2908068370919,64.5170005425437,63.8396013196184,60.8768549080059,63.0903119731044,69.2886455102723,69.5632348743017,63.8003956323546,62.2181734181617,63.708796249011,63.9031296801485,68.470511587791,68.0724788186004,56.4936015826514,57.3088208064902,58.1346990329816,67.2437786729308,66.5472353971882,66.3030235998274,68.6684440080669,72.648673759729,63.6731420726167,62.9273599933052,68.947265149586,75.0794688915643
"P3-S_Soil",58.5316095827871,57.2986544139583,53.6302044642873,70.8934222870592,61.781762341408,60.5153727471156,54.0687032504266,58.6485960545223,71.213939860237,71.2884752374402,69.4797417248018,70.5630894029646,61.7398814997408,62.3000309868548,61.3943275164618,62.1166593346395,67.1646705243007,67.8884542505206,59.3772983288467,62.6904263744363,69.1107539736171,70.8086663451911,46.4597416231074,61.5909232968806,68.57928367297,68.6422789151454,62.2191382193299,51.4378051330463,66.2560230524014,68.9825881884482,68.2442063172166,55.7489578724407,58.8018093850025,60.0161792601549,61.7852523787049,63.1844432647152,56.1323925621889,55.5354260849271,56.1390952270944,64.2354476363959,59.5890527802734,59.2674291342447,62.494215129024,55.3681755128724,53.2427969664092,54.5464516885762,51.2908068370919,0,62.1377752217258,61.3043582280149,57.14161339381,56.6960042601413,66.3421378266767,66.3083424555395,59.1081023987976,56.5627207037798,62.1136084816383,61.3012301627083,65.9969482550211,62.5238406748001,55.4977354083411,55.5872060940188,56.1833827403015,61.5205977586887,59.9213058503432,59.1580817702491,59.5108966085382,62.2734738717648,59.4401896337313,59.0098465998126,60.4697400045903,66.993911012633
"P4-1_Root",55.3579697764165,54.7914115047775,67.4360712420413,76.6335267174307,49.4489287246599,49.2693284183593,66.7169633598217,70.677331314881,65.6157630716828,66.9775855465892,78.8564562470743,80.1223132474358,51.9118853597872,52.168154773496,68.1025549650182,69.4324643817729,60.8635235010101,61.0294666950507,70.8023751792716,74.3550810843853,61.3433177505622,66.0997497502643,65.5973514608668,67.128893112141,58.8471218044411,60.1760532041166,74.2479549892152,66.5083717053915,60.2514796300699,63.8044563912965,81.401772319023,68.1127200252301,47.733130739797,48.4353923998501,74.7323977740045,73.2022302510368,44.8798364079331,46.2600405341694,59.8146653085224,67.526318292322,52.5876341809206,52.5970650064406,71.6443438521898,63.3538426526267,50.9644353291602,53.2782403737788,64.5170005425437,62.1377752217258,0,15.8413740131938,66.4471011790132,62.1679042539465,59.6783143617528,62.2227634626597,67.2136944443681,62.8027581659769,50.0395898615626,49.8490360764219,73.0830089495082,71.8893326120959,48.3696045481676,49.4058775603043,64.4861562865275,65.7032726209618,55.6100120187353,56.3642698286944,68.362692737456,72.5105648467237,54.0170831021242,53.4444574196543,70.6014320930525,78.0140907403444
"P4-2_Root",55.1056150941672,54.8102681572282,67.0297353376384,76.1877754603888,49.350334155783,49.3272541517451,66.2986463680224,69.8336929716793,65.7739751979736,67.1954052202896,78.4829048571223,79.853243020465,52.248137705276,52.4836252886968,67.2366637086649,69.015708966598,61.195265124833,61.4558604183475,70.7678061265838,73.8984757836534,61.0408023450092,65.5485292532318,65.0234675382105,66.5489132338888,59.0567756947671,59.8788681706644,73.3476337081834,65.6346213724003,60.5958272505165,64.122125037756,81.4666462124132,68.3552131226043,48.2298245144719,48.8092427803176,73.8784494213151,72.4430244003393,45.5252687024868,46.8454957459138,59.7584610735803,68.3724349119908,52.4628146210185,52.6235442257967,71.1859409461554,62.9629811362564,51.1931849341243,53.2682409697195,63.8396013196184,61.3043582280149,15.8413740131938,0,65.2956861918097,62.3099636990219,62.4690910563099,65.0350236678972,68.7895405355883,63.2974002366599,50.5463666574639,50.4030470604493,72.6946373172053,71.2379792969951,49.2067669681518,50.0718209028551,64.5323470628836,66.5322703037468,56.6439957132106,57.5190405104259,68.77087807623,72.5060408268454,54.1695063292834,53.8304937640702,70.7381724974923,77.9023499012113
"P4-N_Soil",65.6133816088608,64.6105690037828,59.283119434793,74.9294162517968,69.5446892944406,68.5399746440984,60.8365999277862,67.1539533180772,79.2451923561766,79.3345770271992,74.9623403972641,77.1946265054443,70.3623057095403,70.1393483677003,64.8401106992182,66.383469415303,74.3249186517023,74.5928998050561,69.455148867731,66.3785975179881,76.1939689154331,78.8452726259467,57.1516882735132,67.5379010836183,75.647980483612,75.9249688696339,65.4833675415709,59.5846163970418,74.4260987285362,76.8557052385539,75.0318996112834,64.3300454059136,67.2458818406419,68.7163172940634,64.7072047536944,65.1927608645791,66.0120050497142,65.997482596745,63.064369132067,71.0405113759163,69.2716423859126,68.5504677864957,71.2228178076327,61.5044849643602,67.8908865420441,68.5725637646479,60.8768549080059,57.14161339381,66.4471011790132,65.2956861918097,0,58.3479797926544,72.8770458973754,72.9680107905821,66.2868778969133,63.7688647488954,70.6570161894147,70.1361979422236,65.6444679670659,65.566475074123,64.3426006300763,64.5180588978246,61.3211768338294,69.1928551899076,68.6281756780822,68.0582805570357,65.4363537310985,70.7053454737473,67.6081873226131,67.9152522813114,67.5488607687453,74.7567111761577
"P4-S_Soil",67.153271618869,66.9865731592452,63.2261807758324,72.9561316970628,69.389237857303,68.7334846871042,63.5952311990138,69.4058089963609,78.9916087014096,79.4812002205744,76.2147471977927,78.485112709432,65.7406058932428,66.4977887161494,61.1800623730833,63.0135774673854,74.5239236199768,75.2663561767562,69.9026697223534,67.1225117517246,75.4730481192992,78.1799323652792,58.3968896874008,65.8077206653916,73.6984484465373,73.9515338229669,66.7238777398105,61.1712338847322,75.2591435095084,78.0356994701735,77.1484959730964,65.3722672259497,65.924509679998,66.8656461125717,68.7890852640445,67.2486247252373,63.7464519237877,63.7569426069221,64.4923273490923,75.278421436983,67.4729214639627,67.4370177097947,72.7490174964073,60.791636532682,66.3141045061734,67.5948638617613,63.0903119731044,56.6960042601413,62.1679042539465,62.3099636990219,58.3479797926544,0,74.1809053435042,74.8192022859005,69.9866098869454,65.0836996099471,67.9142128929681,67.3914338359171,67.5230668301143,69.5760409625398,61.7859053429789,61.5994711621899,62.2065237577054,72.4128954953603,69.9989078941639,70.0403336168523,70.0257636207391,72.0592148343259,68.0515886023082,68.3116635316225,70.9392300205873,73.2412831757357
"P5-1_Root",61.6805134266799,60.6574724950111,72.0383908563934,83.0194879628013,61.8893675124585,60.60480702194,70.1875862613292,70.3337924760479,71.7728014046587,72.9335730211101,80.865259779172,81.3472887432828,63.2081206187191,63.2803455340632,76.0130951119015,77.4712777622728,65.0317248478831,65.3488706056675,73.0037984506323,78.3989228092526,71.0767726290631,75.2374699344152,70.5663892905399,74.6316965977635,69.1010390940108,70.0999604449407,79.5938461627791,70.8490471822142,62.2975984073958,64.5242992161732,81.8884232969655,69.5355084183256,59.1297058285091,60.2785514292574,75.9008015124708,76.2408103114194,51.2809655805192,52.0305426339847,63.9443009451686,56.7296152415104,64.0035925148061,62.567239242201,70.1450668096333,68.8065247277469,61.6111630847006,62.1658159275382,69.2886455102723,66.3421378266767,59.6783143617528,62.4690910563099,72.8770458973754,74.1809053435042,0,21.7599633785052,48.9212125079632,58.6183750634874,59.8588342558152,60.0100359545826,78.1650485818921,72.5819390963156,58.4197795287723,58.4872519000294,70.3993763729633,64.1130003447988,53.0858939167747,54.1598201340998,65.331910106847,71.2430240815183,58.5820970884405,57.4157400248887,69.9742527066312,80.0822550025202
"P5-2_Root",62.3422647111074,61.2866650216042,71.4503743041907,83.4361682777291,64.0913179575245,62.8314460454828,69.6280351581596,70.2488590601938,71.9985405505113,72.9711089089781,80.1324067949601,80.590635108669,65.0893018977183,65.0657131201334,76.3827709351051,77.2343193345973,66.5713120335628,66.9808597165676,72.9426331713203,78.1816466192352,72.6311017184614,76.4350925275904,70.4652718685765,75.3938979970615,70.2400923097685,70.9941422897158,79.7698038574989,71.1416068466987,63.946301771343,65.4365091933888,81.3188650414098,69.5142064994819,61.6751970470821,62.7598317835525,75.5727679746075,76.3617037270155,53.3370201082907,54.0666994368562,63.8715225227577,55.6744698719171,65.8068386654167,64.5778198990214,70.0758389127606,69.5220756774133,63.5731701777618,64.094563684709,69.5632348743017,66.3083424555395,62.2227634626597,65.0350236678972,72.9680107905821,74.8192022859005,21.7599633785052,0,46.9446576875683,58.3519040611863,63.2629551144449,63.367866977709,78.5580864265111,72.7701879739996,59.8001941142289,59.5468786112043,70.4081486648301,63.7319390901808,53.91689940528,54.5896086897585,64.6152663002249,70.5752366380426,60.5982978549001,59.2926786787813,69.4765539398559,79.5054850527335
"P5-N_Soil",66.1941454116351,65.3320783325007,64.6967305682939,80.6148732849498,70.8361968688308,69.5780386531667,62.5841691527707,69.0823121569057,80.0377399919332,80.8767597748269,76.9175997077615,78.7779735266901,70.8417766243803,71.3284985471201,73.5007546621871,74.122507229043,75.4675691960121,75.7306120665731,71.6232008900738,71.9178287103883,77.9855726861574,81.2528320936558,64.3915590036768,74.1553659898367,75.9059462238578,76.354203461137,73.6285275620414,65.542197555353,73.3397442175806,74.7922191945971,75.8648824094374,66.0757961920333,67.9051749605424,69.0871869312731,70.0177387962662,70.9290164533077,60.7276351999425,60.7395973599248,63.4010294844627,61.2072415483011,70.707019762587,68.9925742921144,71.2563049042584,66.3845636873962,67.4117207701068,67.8796652141623,63.8003956323546,59.1081023987976,67.2136944443681,68.7895405355883,66.2868778969133,69.9866098869454,48.9212125079632,46.9446576875683,0,49.7471277013378,69.3601216700533,68.5073578950386,74.9989006157959,68.833298346452,63.5699831018118,63.5805270815388,64.0687683261206,62.4205298009253,61.3229467742099,61.5832004448975,59.4631966612494,68.2359623190559,66.1894916760723,65.5704701453969,66.6693084031639,76.7444075737319
"P5-S_Soil",64.9012548945641,63.9205933202825,65.0714887850455,77.0421287828029,65.6514735957605,64.5259926235784,60.0319170162841,67.7332129109113,75.8119962470712,76.5619388364351,73.7795419713987,76.1343628665049,66.2408360579094,66.4355021929998,69.5630736498254,69.8335126255761,72.6283643571803,72.9628900371197,70.603437914562,71.1320034753362,75.1933072165675,79.0293278964856,62.5476952069996,70.3486904973899,71.2663725442463,72.3078934926493,70.1444584553044,62.5735813406937,69.8753640851714,72.234929364229,74.5781410225397,59.6443792302352,62.218462819933,63.149072711694,67.9245045296458,68.7929595940695,56.6465016135245,55.76474251569,61.1165576808569,64.2202929339855,67.144852629439,65.8170966413198,71.1217784443138,64.2684872186077,63.9037834562077,65.1964089894133,62.2181734181617,56.5627207037798,62.8027581659769,63.2974002366599,63.7688647488954,65.0836996099471,58.6183750634874,58.3519040611863,49.7471277013378,0,65.8481096169357,65.1005830908889,74.1176133478522,65.8687336504515,56.7398861938737,56.9663420110778,58.7888333956803,61.1303080495711,57.9409705190768,57.7739080466714,57.9928760800924,66.1016263545306,61.6013817982949,61.1865902825755,63.8874130011739,71.4108709420751
"P6-1_Root",60.42686935549,59.646778810814,70.9140467037018,75.7375035708171,51.2293836454317,49.8428384689196,68.4380734170393,66.7080440069663,65.5354908734788,67.0211614166887,76.651679842736,79.4193471989959,49.710431452215,49.5220392614387,66.3536758330837,69.2529913793265,58.2514287887934,58.8338764203097,70.2245355286706,75.9114930785283,61.3570596962399,65.7167000553555,65.5270912509598,64.2402491064308,59.0317132307504,59.4418447452697,73.8519955612778,63.8898190318718,57.4420127344386,60.9481400402206,79.5095970164792,67.5245634659879,46.4881307586021,47.2314279148172,73.8156114199259,71.7425815705403,46.6666938630183,48.3932143482203,59.8339658648892,65.3108030665502,52.3895757886814,52.3569725361375,69.6211934304524,61.2339529182837,51.6038172242525,54.5035743893298,63.708796249011,62.1136084816383,50.0395898615626,50.5463666574639,70.6570161894147,67.9142128929681,59.8588342558152,63.2629551144449,69.3601216700533,65.8481096169357,0,20.7136784769421,66.786521234272,66.1274986469418,49.792920611091,49.8681590620535,64.885820996586,68.3463021637978,55.5091154526759,57.0576624594362,68.9197344337466,71.1119701743811,53.925140679154,52.9893233707392,70.5742557860915,76.9572978065574
"P6-2_Root",60.3588973160752,59.8537691412211,70.1961223616042,75.2016012372966,51.1870716617774,49.9666975023821,67.5275780102749,66.8098839236553,66.2598245303671,67.6350159707893,75.948669548892,78.8622567590793,50.4334036634575,50.6903660628544,65.7048144170617,66.7825850565301,59.0278906555224,59.5986810054126,70.7192222486545,74.69703716425,60.867735946072,64.783170999069,65.7123461756779,64.1126830587085,59.2006675723211,59.8028435920102,73.2345501342027,63.3396753252079,58.2177565517848,61.5358645009718,78.7020293994527,66.8410875831801,46.5488866972024,47.3564663846485,72.8606541456538,70.7917311061505,46.8274412042299,48.1413234845615,60.6223807814969,65.5852186798885,53.1368598104455,52.7404090037659,69.0296307432312,60.8776069669398,52.6084413004946,54.9977026491649,63.9031296801485,61.3012301627083,49.8490360764219,50.4030470604493,70.1361979422236,67.3914338359171,60.0100359545826,63.367866977709,68.5073578950386,65.1005830908889,20.7136784769421,0,65.9818394112463,64.9812715311294,49.44253578394,49.7285194871858,64.1520799507682,67.8334297810923,55.5764159906714,57.1955010150907,68.2262017214218,69.9285514759912,54.2526336821451,53.7258915406648,70.0030113610838,76.9188247754485
"P6-N_Soil",71.6340447977482,71.099056813645,71.6161447449077,79.5054037970979,74.8794901995896,73.0418216510844,71.5785844356018,71.8784395161158,81.6632966054332,81.6322679093221,77.8210629433829,84.2344061500701,70.9233457301562,71.7976967907785,66.3884904812125,69.8776253365171,76.2948018144884,76.6213553545696,77.1051513262411,75.1157715511528,75.753233955078,78.5585324676807,66.7703286754316,64.2804248327784,77.3266757901376,78.1699522077343,72.358510403913,63.4770820943727,77.2235760057349,79.3907294702189,80.6408336774085,74.1817902647178,70.2688124179725,71.7829150343838,71.013299998002,71.2576587558332,69.9465714818227,69.7645792742121,64.4916635640588,75.3140600976462,72.2457412648884,72.1374366285189,76.5431114281137,65.8633955526145,71.5083895079723,72.8801724728776,68.470511587791,65.9969482550211,73.0830089495082,72.6946373172053,65.6444679670659,67.5230668301143,78.1650485818921,78.5580864265111,74.9989006157959,74.1176133478522,66.786521234272,65.9818394112463,0,67.1690903802354,69.8161291834503,69.9328614266212,71.7353521861186,77.3337228652297,74.6546734426392,74.7774237633572,75.6714286101088,76.1621563154896,73.089358074597,72.6591570617237,76.4801427864971,79.7763840251808
"P6-S_Soil",69.4650947499063,69.3749531779329,67.4135131349094,76.9666071470511,72.5292444533363,71.1416480409163,67.1881724304842,66.8547924302423,78.9934011923699,79.195936645566,74.435079175908,77.6846248188754,71.3336490347942,71.2954784111665,65.6321712465453,69.0944256167826,75.2782299992499,75.7670352171052,72.1757322798054,70.188793281655,76.1111066408487,78.809151864087,65.3639468806621,67.6444537725998,74.955655836583,75.086184682982,70.9807201314336,64.2255070821085,73.9694353737592,75.7558786918526,74.2869861970802,65.358138554887,67.3343626093731,69.1276752708147,67.2652423437979,66.0796261653672,65.6173120409599,65.4500192237771,67.8525380725628,68.5040291379012,70.3179775631017,69.5366438563388,72.1355507138996,65.0272275419511,70.1460972131066,71.5365051435455,68.0724788186004,62.5238406748001,71.8893326120959,71.2379792969951,65.566475074123,69.5760409625398,72.5819390963156,72.7701879739996,68.833298346452,65.8687336504515,66.1274986469418,64.9812715311294,67.1690903802354,0,66.7902609333903,67.0197695431201,65.3406516810033,69.5867448637399,67.5886518874019,67.9018232776937,66.1784161119001,67.296787780684,67.1203938160072,66.9747397766505,68.9505469704415,73.0757297396305
"P7-1_Root",52.817530823117,52.4277799360663,62.980482215066,73.9885045564122,46.5219525529836,45.0997874923174,59.651883412331,62.986188218729,60.3084923490721,61.9376398099854,71.2987805708589,73.2570530909892,45.5166041384765,45.2650848600076,63.7269518134291,66.0108198854941,60.8317156181039,61.2808151402516,67.0228684265068,72.0393275621786,60.7067831868996,65.6400912931992,60.7049415082234,63.6896291909693,56.1262133397367,57.3660074364936,67.2770370550972,59.9510873823244,55.2865242207519,58.8287007141916,74.6960631919375,58.6902487982384,45.1620201183473,46.333560350654,70.7592227088709,67.7501616417021,43.4552529308785,44.2179682155313,55.8424807613404,64.8132056273173,50.3421300158959,50.0820656220326,67.4334271638629,60.8028932393357,47.3980945176393,49.8691292293548,56.4936015826514,55.4977354083411,48.3696045481676,49.2067669681518,64.3426006300763,61.7859053429789,58.4197795287723,59.8001941142289,63.5699831018118,56.7398861938737,49.792920611091,49.44253578394,69.8161291834503,66.7902609333903,0,16.7750059782589,48.7136721905833,61.0960499233779,50.7647163164189,52.0205085182551,63.5608275998538,68.7957048295641,51.2714692185618,50.1072893000918,65.8437905809488,73.5292436184332
"P7-2_Root",53.8494617925402,53.6788756549838,63.3047437927016,73.6696305259203,47.3685318737993,45.8724473988041,60.145366423409,63.3330553514679,60.5801194076057,62.2705224328297,71.604840792722,74.05367010588,46.1532076417651,45.8973690657389,63.3521355532583,66.0850828717434,61.0168032668047,61.5495795821763,66.8859215216747,72.5043831439853,61.0816930066518,65.7855940968354,60.6783484828619,63.8183383534312,56.8757348657962,57.8524240667649,67.2598129874576,60.1637427275952,55.797436854283,59.7025523071063,75.4124804638468,59.4878308180748,45.5445063984394,46.4119964571934,70.5979920387584,67.6327543933169,44.1956795687452,44.9782613173872,55.7430497455905,64.5946411278043,51.3094734785955,50.9670220578077,67.4716047645751,60.9703084514968,48.8403879270532,52.0734367280336,57.3088208064902,55.5872060940188,49.4058775603043,50.0718209028551,64.5180588978246,61.5994711621899,58.4872519000294,59.5468786112043,63.5805270815388,56.9663420110778,49.8681590620535,49.7285194871858,69.9328614266212,67.0197695431201,16.7750059782589,0,49.0388455229203,61.722973574229,51.3521813032095,52.0789424192436,63.8036828357769,68.5705694619367,51.359318004673,50.7845840571272,66.4122380074505,73.7021724453312
"P7-N_Soil",65.1470222530186,64.4084122030747,61.1493874617875,75.1557449940229,66.3759517200787,64.9339952594814,58.5180490481389,67.0529136511145,74.2170069511835,74.7596540448965,70.3547804108978,71.6982201461867,64.1145629426329,64.0692557642016,63.6977979207717,65.3424587834514,72.7822733534161,73.5865758240397,69.510099109469,65.4840101023529,74.8907951058606,77.7074502355085,60.9489043877366,68.5015440678531,70.6931960921869,70.5142112054465,64.1175251814363,59.6437892940503,69.9733969297599,72.917437012487,70.688526215601,59.13795135586,62.3581048759286,63.4163840407836,68.9144722633996,65.3467405856847,61.1191217945602,61.2436589925564,63.3756944642392,70.6986286227682,65.7539564965966,64.9374758333775,72.6561698495048,62.4518056302139,62.2347011445336,63.7039245491038,58.1346990329816,56.1833827403015,64.4861562865275,64.5323470628836,61.3211768338294,62.2065237577054,70.3993763729633,70.4081486648301,64.0687683261206,58.7888333956803,64.885820996586,64.1520799507682,71.7353521861186,65.3406516810033,48.7136721905833,49.0388455229203,0,65.24272878052,65.3502962965041,65.08516252216,65.4948042112338,70.3168897553401,64.5661698473323,64.1244915801549,66.7974314984127,73.1922655337083
"P7-S_Soil",62.8683250642524,61.3588797478413,65.5495456892818,80.5994384065849,66.9993837766714,66.0943523178362,64.7788599964846,67.4972562472083,73.363669200293,72.9566326007467,73.6850791720073,74.7485070324922,68.01937706858,67.5738517211378,71.4385995785939,70.6740672150617,70.2867999400437,70.6437627383069,69.1244775837172,71.5712260136993,75.6645621887554,79.0007307768272,66.5284563822553,73.6778983553935,70.3786561531852,70.3940143553152,71.4221640799247,66.1912712744017,65.7564819815954,66.9733918308636,71.9035941532176,63.333183410184,63.8286209065809,65.121895769243,68.0429242836625,69.1733804017628,61.0702776642705,60.584204725974,66.9183018601461,65.0965474156719,66.5553824334544,66.330623152002,67.8213368740619,66.6959391766461,66.7242278957519,66.9047481446608,67.2437786729308,61.5205977586887,65.7032726209618,66.5322703037468,69.1928551899076,72.4128954953603,64.1130003447988,63.7319390901808,62.4205298009253,61.1303080495711,68.3463021637978,67.8334297810923,77.3337228652297,69.5867448637399,61.0960499233779,61.722973574229,65.24272878052,0,57.801266022086,58.6594610341418,60.2993692586017,66.8673696344353,61.8790874536826,61.3660009408345,64.029661636065,74.8515657636303
"P8-1_Root",57.7948261880019,56.7219776025164,67.8326504439216,78.7309839809468,53.449490076688,52.7650219900158,65.2655807440363,67.8858355272989,64.9036147313356,66.0637730643112,76.2378036788353,78.3890588862086,56.7099433506404,56.0499949147391,72.00158941902,73.994347037477,62.4138256469516,62.8841703690772,69.239587654349,74.6743312355578,67.7326420092846,70.972948768076,66.32632803621,70.4658340052698,62.7236346077566,63.486586414015,74.3379689437647,65.3486625205928,61.3570328895772,63.5819226141482,78.4567297502156,63.1431653569498,49.6004788829832,51.57414523569,71.3769760558955,70.6433497069533,45.1983071684091,44.7514122363195,59.3109750666633,59.2112456540378,58.5188974222884,57.918063792751,67.8441591826777,64.3012201715037,57.4628210924117,58.8186965075029,66.5472353971882,59.9213058503432,55.6100120187353,56.6439957132106,68.6281756780822,69.9989078941639,53.0858939167747,53.91689940528,61.3229467742099,57.9409705190768,55.5091154526759,55.5764159906714,74.6546734426392,67.5886518874019,50.7647163164189,51.3521813032095,65.3502962965041,57.801266022086,0,19.5914521923574,48.4852467982038,62.8913090041692,48.6373274635489,47.9991711263414,63.5378988835784,75.4415959428037
"P8-2_Root",57.029232433071,56.7455757535981,67.3455333720915,78.5141502637825,54.1229066376341,53.2739346523093,64.4684448787881,67.8694950631085,65.0354464099591,66.4054797308878,76.1175962215447,78.23320351904,57.8923456247838,57.0822380112703,71.8596281338618,73.9864703881628,63.3681181167648,63.7417659748217,69.1174159281462,74.3124062097151,68.0016521520515,71.2924898684965,65.6689423147997,70.1820407804743,63.0879129272668,63.2071426607176,74.0898508537139,65.2747619688385,61.7923740555401,64.0210319901291,78.3938126684838,62.4042154936405,50.7408328403314,52.9242524588703,70.8401990552096,70.5503564475603,45.8181620188527,45.5728611432299,59.2657011434822,60.0808896409188,59.0237558047326,58.0484056354017,67.6968384688194,64.1473594930461,57.8114275532206,59.4917408876383,66.3030235998274,59.1580817702491,56.3642698286944,57.5190405104259,68.0582805570357,70.0403336168523,54.1598201340998,54.5896086897585,61.5832004448975,57.7739080466714,57.0576624594362,57.1955010150907,74.7774237633572,67.9018232776937,52.0205085182551,52.0789424192436,65.08516252216,58.6594610341418,19.5914521923574,0,48.9704431161801,62.2194850357324,49.9425290686545,49.6298555186634,63.2070349177702,74.5061425088869
"P8-N_Soil",67.8763307355376,66.9754963278966,66.3625746434383,81.2447333636534,68.9892777139258,68.3456022014657,63.5895863839947,68.8354011958505,76.8215728870359,77.410300969189,74.4658144618005,76.7648128945631,71.3136697334064,71.3516484077066,72.5808197058434,72.6207591520098,74.7653317371468,75.2340885173708,70.1489338625047,71.7901982950519,77.4404699876888,81.0657531927057,65.9576404298752,73.9435384148511,72.5155944946861,72.7693995086615,70.579852315797,65.0292141862539,70.8467807499485,72.4738344711819,74.4145365837489,62.192583412807,65.4042776227987,67.4577905659257,67.1332540119387,67.7155845195317,60.6851095419648,60.1131105632149,64.4212157136686,62.7390226736438,68.3770082826758,67.5895827470942,70.34831378358,67.082980519124,70.2326309089758,70.7637347112109,68.6684440080669,59.5108966085382,68.362692737456,68.77087807623,65.4363537310985,70.0257636207391,65.331910106847,64.6152663002249,59.4631966612494,57.9928760800924,68.9197344337466,68.2262017214218,75.6714286101088,66.1784161119001,63.5608275998538,63.8036828357769,65.4948042112338,60.2993692586017,48.4852467982038,48.9704431161801,0,59.4226220708492,63.0208656776726,62.7473129046621,62.8177191514641,73.842972510442
"P8-S_Soil",71.32288301954,70.6179961106637,69.6681976137984,82.4941715940457,72.4985866074158,71.6077253421638,68.7168736709765,71.6275447290433,78.0533708416133,77.3769516622688,74.4923367429783,76.8928365145376,73.3700297070296,73.1488914110327,74.4410913318642,71.0565419327311,74.7467028895526,75.7716803566091,71.6454536793803,73.4156065856217,77.6037165199156,79.7992952214722,68.537429099276,75.7083399304842,76.4699937746766,76.4052050005155,75.1739399610672,68.5309204123667,74.0484524043045,74.6181394151338,74.0917255114416,68.9987297020492,67.1148346009566,69.2692742763728,66.2202942812246,65.3970352647329,64.1113367487515,64.5189339380862,67.2214382583081,67.6659221050054,71.453008918445,70.617162041068,70.846208546449,67.3272536382785,72.8092758012047,73.3831265725416,72.648673759729,62.2734738717648,72.5105648467237,72.5060408268454,70.7053454737473,72.0592148343259,71.2430240815183,70.5752366380426,68.2359623190559,66.1016263545306,71.1119701743811,69.9285514759912,76.1621563154896,67.296787780684,68.7957048295641,68.5705694619367,70.3168897553401,66.8673696344353,62.8913090041692,62.2194850357324,59.4226220708492,0,65.6161739629046,66.118753354235,63.2563726637673,71.6948424294821
"P9-1_Root",59.5810992630114,58.1419972014137,67.2026071733043,75.8013745769792,52.6136767023809,51.8736376916602,65.2952043314615,65.3802804777023,62.2861404999878,62.9480140102592,74.5711356575356,76.334620075952,54.9956184748054,54.4608418463473,68.7237356769976,70.1652572881588,59.3666037547348,60.0634724846805,67.1750249168392,73.1034289909582,63.5401379030746,67.2140533583611,63.3196211413138,66.7715529365639,62.2583110838929,63.7012492203732,72.9730533182375,64.3855284203058,60.8043008849854,64.2061184030384,77.2410391593184,62.8093026605251,45.5301062885215,46.2320338164721,69.6447206187746,67.52790001721,47.8385544801694,48.1982845424285,59.1602680392531,64.4043670760907,57.4090026238502,57.0775673749541,68.6726514656258,62.2197434762198,54.8585412974257,57.0255289961893,63.6731420726167,59.4401896337313,54.0170831021242,54.1695063292834,67.6081873226131,68.0515886023082,58.5820970884405,60.5982978549001,66.1894916760723,61.6013817982949,53.925140679154,54.2526336821451,73.089358074597,67.1203938160072,51.2714692185618,51.359318004673,64.5661698473323,61.8790874536826,48.6373274635489,49.9425290686545,63.0208656776726,65.6161739629046,0,18.3334314437004,52.6417608755137,68.8635265120947
