"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"P2-S_Soil",0.717150467921139,0.768407139394601,0.700532718061896,0.719129703794951,0.66938553484384,0.661545611774927,0.765603062149266,0.723018703934138,0.731597454615898,0.724220579156866,0.680155035737463,0.690679772763286,0.755042752068186,0.736150559783161,0.726805577093217,0.732041190795209,0.867493266107145,0.8704213455047,0.735885495806288,0.802221543037644,0.680527785134485,0.672913024092542,0.806053229006873,0.658418992565068,0.713083935590378,0.721152562817981,0.725013127888653,0.688288881679638,0.707819734604753,0.73382973972674,0.673012194038108,0.677387757188711,0.598206320619631,0.686054886056883,0.575216736049688,0.654554932693543,0.221659967831069,0.377754128648139,0.73381171993627,0.781704472814443,0.422373659480689,0.687797938527012,0.728516820560093,0,0.546590407194944,0.711630285446482,0.689046152442901,0.758926979626349,0.748610485174525,0.74194684907736,0.717962353216434,0.773937182136986,0.694658731864877,0.685318366777694,0.702717507548874,0.758396360389056,0.67560073617835,0.688241737965458,0.800322986814314,0.639542957926191,0.756325278606223,0.767540042990989,0.728943408344792,0.695050582940006,0.727360865474797,0.750771835628513,0.837883089111001,0.776958443274809,0.74692470562398,0.70049900362195,0.686361394272022,0.667292496393204
"P3-1_Root",0.533755130716741,0.603916787584707,0.531942495655613,0.542303107796327,0.471551974872086,0.46996922198877,0.600345108868607,0.539421992247983,0.556334260709813,0.546598364804384,0.48671686584536,0.497644375752875,0.586819646126344,0.510263109879967,0.550018484044111,0.556917096323136,0.725799681522829,0.729234538214133,0.561960164655751,0.647301781520905,0.487237397819251,0.476545373924617,0.651135739770611,0.455852547521585,0.531756836535005,0.54252744143928,0.547647819762468,0.498018783898976,0.518152050489088,0.564531923864611,0.476685491004191,0.482842767225288,0.427272779843608,0.494926847322682,0.475731100069957,0.450254120426654,0.475821730498057,0.454830319415924,0.55924264077838,0.6207446353833,0.400958522441705,0.497340048013071,0.55990556757144,0.546590407194944,0,0.529806122854853,0.499064825148049,0.591502194011294,0.536746868106946,0.517441741477508,0.538280069144714,0.610935504429121,0.473117470973104,0.493905685114832,0.517774454848832,0.591128078312556,0.479851260698293,0.497953450246115,0.64403115725293,0.448056578719226,0.588469420393585,0.603319831017171,0.552840216775423,0.519359719913799,0.571968385565823,0.590488824955345,0.708637919128125,0.614758095267087,0.575605971801982,0.514760007751465,0.495351814073001,0.46200482877861
"P3-2_Root",0.53977717756071,0.606213010453172,0.534547893878208,0.544858977601704,0.414288922880591,0.472916091343248,0.602654938768622,0.547548913471642,0.509477440023663,0.549134249693139,0.489562953774056,0.504081152517452,0.589182491764005,0.564772604613131,0.552538675249834,0.559406222614612,0.415808042977282,0.731199033830629,0.306161123426706,0.649444688282849,0.435581848081585,0.479451834341218,0.6532660791276,0.458890064365513,0.433782625721714,0.545082260139252,0.550178869389145,0.50080065815989,0.527318649764628,0.569072138939423,0.479591101433739,0.472826591222981,0.453338792724475,0.49299040707286,0.525389320699103,0.453329144515619,0.613367169530342,0.59004795987659,0.56172145932742,0.61032650154597,0.496793959905052,0.500067144876711,0.562381468610197,0.711630285446482,0.529806122854853,0,0.422273610057626,0.52438545141166,0.580918467828091,0.571214096312102,0.485582635171616,0.613205464099435,0.509518709934442,0.472332604050297,0.499540721633036,0.593473773544175,0.464556671138235,0.484345617500635,0.646184896191048,0.458725255969184,0.590825663701918,0.597695229195097,0.544349026002805,0.522027905840665,0.574392302872732,0.586734843097624,0.710595965883669,0.612670210473764,0.578744821360244,0.511258957594214,0.498148579034019,0.471531919878523
"P3-N_Soil",0.509637538907289,0.579537710632586,0.504095760991259,0.515016712578312,0.422708671662146,0.438202841468302,0.575814857935924,0.517861684389313,0.509916945257446,0.519537519563663,0.456118108134953,0.471666646960655,0.561699189917826,0.536039718663491,0.523134547216914,0.530382767483592,0.598498393686314,0.70923792404696,0.44599624823596,0.624617512734793,0.434509379211134,0.445248298168557,0.628589722484534,0.42302764085517,0.464529843742577,0.515252915625097,0.520641498111966,0.468159134472476,0.496423388166417,0.540567806783356,0.445398272814504,0.418679073215106,0.416999313911893,0.458895609273193,0.494373544111493,0.416988834670791,0.584880834443571,0.562607007879195,0.532824173434516,0.581481075492603,0.463870621470111,0.467437042603428,0.533519866065155,0.689046152442901,0.499064825148049,0.422273610057626,0,0.566909673341063,0.55302487718413,0.543971921848137,0.488550321152806,0.586847819740649,0.477473395722812,0.432793780142801,0.462771039425217,0.566085457038372,0.449299356548457,0.468089610970997,0.621227663587146,0.420179834490339,0.563422587089272,0.57241197483791,0.512403180789617,0.484290589208706,0.546165617880767,0.557996782946877,0.687977894151968,0.590826242619563,0.550741204120538,0.47815837177866,0.465321098825341,0.43670866652551
"P3-S_Soil",0.598629036235534,0.661090508109216,0.596057887193552,0.605322426737846,0.486828945434299,0.541471139035193,0.65782927375507,0.604293807445059,0.617924746449912,0.609173679532184,0.556069965725468,0.554097660903826,0.645509073785899,0.623308064431084,0.612147370951787,0.618425141720824,0.774026833776189,0.777107859921056,0.622994985995283,0.700947388773398,0.556525689735401,0.532692829509663,0.704489719261457,0.529264622088643,0.59589216958207,0.605523435608029,0.610115561258791,0.565989028216961,0.589583088368994,0.627206515954992,0.547310893066003,0.552682084917708,0.52445862802006,0.563270283024502,0.587858069492335,0.524450271421575,0.6781224499262,0.646298986821703,0.620544594846081,0.674849079531283,0.562335905776105,0.565241218580604,0.621142226006578,0.758926979626349,0.591502194011294,0.52438545141166,0.566909673341063,0,0.637903414510336,0.630052637380615,0.601720783464281,0.667508861767386,0.57371762737354,0.562373161392766,0.57803356918884,0.64942834734703,0.527716809754896,0.545585630066805,0.69792779508568,0.529121738838207,0.646409776405528,0.660448898181495,0.614753595016112,0.584855703095574,0.632037677403596,0.648846429611699,0.757957177442957,0.67100931501416,0.635995914506136,0.580774772026582,0.55857856591081,0.508964271131631
"P4-1_Root",0.587667165904702,0.649222306785516,0.582518740862102,0.592338403183416,0.524289649705862,0.453876594829946,0.645901163719008,0.594813656988322,0.605211034594583,0.595975523677294,0.541907585684814,0.555058666957454,0.633349054742094,0.598133819063841,0.599410292638514,0.329603396116393,0.763911692362412,0.767237182384214,0.610386825965499,0.689764897573867,0.542375196324859,0.532591370179474,0.693364299387389,0.514364945392273,0.582698139640682,0.592543811421723,0.597235695506053,0.552081079875512,0.576244672815187,0.614684734834273,0.532915863543106,0.53843063281469,0.509418439973283,0.549293510312146,0.574479621727159,0.509409840772714,0.666226467378914,0.634154146764556,0.607885663381759,0.664905164384161,0.548449080892826,0.551081180668702,0.608495697668948,0.748610485174525,0.536746868106946,0.580918467828091,0.55302487718413,0.637903414510336,0,0.188354094324477,0.588657345605472,0.655756706860052,0.560001587825794,0.548373540611347,0.56996646393019,0.63734309018245,0.536180756631319,0.548440689885622,0.686696229072,0.514217920889859,0.522704496231381,0.648241317100944,0.602000589015886,0.571406988278768,0.619613499661084,0.636750152776761,0.747577789517323,0.659319540800252,0.623650572230858,0.567229350378385,0.549676411195828,0.525674673353737
"P4-2_Root",0.577694291182573,0.641527818924802,0.57428511581212,0.583895096675553,0.518845305323265,0.44906480642113,0.63816664113391,0.584786736168635,0.596949757062921,0.587886667644502,0.532665768692481,0.546039415794039,0.625459378756166,0.586834336132047,0.591067978278571,0.320565560450704,0.757385079582429,0.760736615158152,0.60219651740407,0.682527368349949,0.533141477132153,0.523387816994199,0.686164699701937,0.504619090593352,0.574113126963764,0.584103470938539,0.588862578598917,0.543012390942669,0.567562084799229,0.606552456407476,0.523515381899011,0.52912811017392,0.499576119509997,0.540014787903019,0.565769958209336,0.49956735342303,0.65916542359713,0.626129289963216,0.599661224881972,0.65739414436335,0.538641876989076,0.542389962955749,0.600279599058168,0.74194684907736,0.517441741477508,0.571214096312102,0.543971921848137,0.630052637380615,0.188354094324477,0,0.580160483014475,0.634996659319938,0.551063218144535,0.539242519912193,0.561186781691367,0.629503462388611,0.526838512504621,0.542952500307512,0.679426070290742,0.504469225011949,0.515035869402547,0.640965931237275,0.59369466762055,0.56264977764412,0.611546744110028,0.628903148847979,0.740954833327538,0.651744185014532,0.615636702325586,0.558406653291791,0.540567394582482,0.516142358394525
"P4-N_Soil",0.548097031352185,0.613633100329839,0.542947864810472,0.55310242792026,0.451307809780121,0.482390125751865,0.610118294124434,0.555752464726836,0.551097201752506,0.557314495124254,0.498720937278358,0.512980086280718,0.5968142949849,0.572729624284822,0.560669264306419,0.567438477570699,0.647595527925022,0.737363191852999,0.50243499329651,0.656376515900475,0.482037197746415,0.488313021927266,0.660157822872693,0.468647663621553,0.511890547184604,0.553322387503113,0.558343818762361,0.509756844848213,0.535831920657286,0.576969875177284,0.488935846753138,0.494940781295799,0.460694004369912,0.506736527446969,0.517511878575072,0.463203873461929,0.632049165937221,0.59766869036838,0.569721061228335,0.630201710530602,0.505821082648109,0.509093758929259,0.570371833876533,0.717962353216434,0.538280069144714,0.485582635171616,0.488550321152806,0.601720783464281,0.588657345605472,0.580160483014475,0,0.620542031797218,0.515426620901502,0.505739197133648,0.529074522583318,0.601051103836203,0.492492284994892,0.509693024489251,0.653151257084295,0.4684862886618,0.598436491659572,0.613045616735393,0.563437667493862,0.530626038850347,0.582217901018126,0.600422395162622,0.716937164623316,0.624305818685967,0.586512364748925,0.526124798609439,0.507151589527173,0.481033214158485
"P4-S_Soil",0.619602733353153,0.678267209189727,0.615052345741275,0.624035097608092,0.563635182275256,0.562311608424478,0.302323962111551,0.626385106371271,0.6362671061444,0.62777164235815,0.576383049416611,0.588764857284946,0.66308934564107,0.641496638158228,0.629594844598076,0.636776987558521,0.788750003890695,0.791968945823983,0.641192441785015,0.71717091242947,0.576822749739527,0.567819639170751,0.720633615742426,0.550567157179827,0.614891731832118,0.624230090614415,0.628685684984984,0.585958499072338,0.608779485835085,0.645285238020307,0.567937205993625,0.573115198979014,0.545948653796492,0.583332816230648,0.607108979159909,0.545940618543131,0.694973755598065,0.663858280048605,0.638811763307575,0.693293912226907,0.582537705765515,0.585381737919455,0.639392376828001,0.773937182136986,0.610935504429121,0.613205464099435,0.586847819740649,0.667508861767386,0.655756706860052,0.634996659319938,0.620542031797218,0,0.593427206284605,0.58246656433951,0.60284005152025,0.666905347669009,0.571001987470128,0.585903033559235,0.71421973003951,0.550429805926448,0.664549619942982,0.677735830400458,0.633214007680248,0.604202236873656,0.649982108817253,0.666338646098929,0.772986199698791,0.687938673531036,0.653831766800805,0.600252773448975,0.58369335801797,0.561147970098564
"P5-1_Root",0.517199649461007,0.586199076440402,0.511739753114249,0.52250100514281,0.448638691477225,0.446974827077033,0.58251879056091,0.525305444059921,0.537049597867546,0.526957632931064,0.464552003187816,0.467189040432889,0.568569536668314,0.543234553389129,0.530504362633204,0.537653290154513,0.711123701139502,0.714692052025567,0.542875294939665,0.630803245621631,0.465097322677944,0.453830939148883,0.634736780902053,0.432107739857945,0.511546773788489,0.522733829430333,0.528046105913308,0.476379948295472,0.481668858326037,0.547703169589972,0.454031293125906,0.460491518412172,0.425930015593016,0.473146640151843,0.500413850957078,0.426197583674367,0.605401354243752,0.522028988191127,0.539706024639394,0.603520871633649,0.472166096791877,0.475670336398202,0.540748217828181,0.694658731864877,0.473117470973104,0.509518709934442,0.477473395722812,0.57371762737354,0.560001587825794,0.551063218144535,0.515426620901502,0.593427206284605,0,0.471914840152726,0.496996288446893,0.573015178220141,0.457858848808611,0.476305822307901,0.627446761656392,0.431932710536034,0.570272153845018,0.585584038096371,0.533383334276903,0.498647597475752,0.55322880849888,0.572355730612455,0.693599114239452,0.597361821744185,0.557746467618857,0.493813636923318,0.473591167155128,0.422530293339113
"P5-2_Root",0.504581142671199,0.575100798304451,0.498988630024673,0.51001893258075,0.372906036764995,0.432318121061743,0.570420874892016,0.51289162774894,0.524913497104439,0.514583638304572,0.45046745490344,0.466204462235153,0.557120251782321,0.531239711498646,0.5182150483636,0.525531101945645,0.701716688502121,0.705616778815781,0.530872335379147,0.620502930031125,0.451029791992263,0.439457918308655,0.624501297162247,0.416928811097562,0.498790724468189,0.510257447866667,0.51569821890924,0.462655548248384,0.491236513170629,0.535808362637216,0.439609869771393,0.388388659184137,0.410811008100815,0.43889091516073,0.488999968494284,0.410448422485027,0.545955024492179,0.55784682486481,0.527994946610245,0.530572945260737,0.458315545061082,0.461924853042491,0.527990629731062,0.685318366777694,0.493905685114832,0.472332604050297,0.432793780142801,0.562373161392766,0.548373540611347,0.539242519912193,0.505739197133648,0.58246656433951,0.471914840152726,0,0.387858586692136,0.546435587480705,0.44356185574603,0.462585194953286,0.617090501392064,0.416747405784331,0.558857776959092,0.532159103806938,0.473645206057553,0.485552871723015,0.541455372199831,0.535296599473561,0.684244290127282,0.586474704774608,0.546070421662192,0.453961540447193,0.459783547726305,0.430803537270812
"P5-N_Soil",0.527972727743882,0.595726047833702,0.522625368616721,0.533167012035465,0.409876528128335,0.459397262080914,0.59210497152245,0.535915637904491,0.547432303536234,0.53753524864268,0.476516528168008,0.491420225178637,0.578386899851944,0.553501300347619,0.54101265272233,0.54802458386927,0.718748600821912,0.722527546439979,0.553148710358345,0.63966654359336,0.476931995139985,0.466122550577846,0.643545950681067,0.44494536766804,0.52243640405842,0.533395184598506,0.538602354809147,0.488054659895133,0.515228916001387,0.557887696686048,0.46626580360419,0.423880339451828,0.439217916389008,0.46749949777221,0.5132541587721,0.439207961549116,0.572380424028227,0.579268523751711,0.550387715438287,0.56346628019772,0.483942460796545,0.487362047223071,0.551061274755476,0.702717507548874,0.517774454848832,0.499540721633036,0.462771039425217,0.57803356918884,0.56996646393019,0.561186781691367,0.529074522583318,0.60284005152025,0.496996288446893,0.387858586692136,0,0.581851850952936,0.469993761292342,0.487987985038463,0.632077435327054,0.444775391186072,0.579194470664384,0.57591711970249,0.503075732650145,0.509812757512317,0.56331347036433,0.559845461543439,0.701670055159276,0.606713638775967,0.567750908351427,0.482338154835864,0.477686793863687,0.457972236232537
"P5-S_Soil",0.600081344529105,0.660481108025745,0.595381828744885,0.60465673967705,0.542103010699032,0.540726754405321,0.65721684763618,0.607081768654724,0.617272669429963,0.608512212673108,0.555345169970622,0.568185432633199,0.644884934427147,0.6226616357833,0.611585935342006,0.616945048360601,0.773506596708847,0.776788642352659,0.622348232240951,0.700372738484878,0.555801490462829,0.546452297504974,0.70391797102045,0.528503029209239,0.595215921537839,0.604857970638028,0.609455118726276,0.565276963664626,0.588899586765782,0.626564111501781,0.546574470004972,0.551952835063176,0.523690039831874,0.562554775667093,0.587172556836994,0.523681670289076,0.677625931418168,0.645675605691262,0.619895276226682,0.673476951363962,0.561730271398093,0.564679078300395,0.620493537750624,0.758396360389056,0.591128078312556,0.593473773544175,0.566085457038372,0.64942834734703,0.63734309018245,0.629503462388611,0.601051103836203,0.666905347669009,0.573015178220141,0.546435587480705,0.581851850952936,0,0.549758294234377,0.5652194502515,0.697350640506135,0.528359940195342,0.646386390488844,0.659935382744639,0.61412522898778,0.584166663309267,0.631400194538437,0.648225502690703,0.757425640823074,0.670408954874436,0.635362407144126,0.580080877885392,0.562928644215472,0.538840631839478
"P6-1_Root",0.491308525657333,0.563486480104146,0.485557631015409,0.496886112879898,0.402885475047326,0.416744379183849,0.559656877365411,0.499834292913187,0.512162651039236,0.501570317533544,0.426153066907501,0.451800120873108,0.54505435910879,0.518482052792845,0.505295244059083,0.512795585504543,0.692518744384597,0.444149082610254,0.51826806148473,0.364323280362364,0.43612462873516,0.4241176772586,0.613822045592443,0.400757559678452,0.484317337626938,0.49713092483593,0.502713741010409,0.448137172791866,0.47758760491783,0.523322976883116,0.424303806912298,0.431209555289788,0.394389019077961,0.444210700601415,0.475456580682657,0.384338849506278,0.583462920877011,0.54605846068794,0.51532033974406,0.581484936730784,0.443655183595205,0.447382765570591,0.516039598765192,0.67560073617835,0.479851260698293,0.464556671138235,0.449299356548457,0.527716809754896,0.536180756631319,0.526838512504621,0.492492284994892,0.571001987470128,0.457858848808611,0.44356185574603,0.469993761292342,0.549758294234377,0,0.438407043869163,0.606280850322586,0.400510190199511,0.546898717447037,0.356657918839915,0.50836524808294,0.471739581459726,0.529103227092963,0.549070956126878,0.674511190575276,0.516597171414913,0.532380818418037,0.46667087704361,0.444895586745034,0.415172988084428
"P6-2_Root",0.50854927528745,0.578580977731504,0.502995505189049,0.51393984328389,0.414029358115808,0.423894989535854,0.57485192810802,0.516790743280323,0.528724001323723,0.518470043520794,0.45490179554768,0.47049054071378,0.560712013075937,0.535005180674959,0.522074427475689,0.528890712629511,0.704856550207045,0.708456449966808,0.534640392155206,0.62372996278687,0.455458662202449,0.439940568139437,0.627707793762894,0.420546132114566,0.502046820152561,0.51417654144058,0.519576291199107,0.466974192172652,0.495306084607215,0.539541952202041,0.444152598740165,0.450754405609219,0.412689715001377,0.463675305196058,0.493251595833323,0.41565801365992,0.597033040065946,0.561621424231027,0.531783376009255,0.596124077882275,0.462021334997428,0.466250265187507,0.532480430819825,0.688241737965458,0.497953450246115,0.484345617500635,0.468089610970997,0.545585630066805,0.548440689885622,0.542952500307512,0.509693024489251,0.585903033559235,0.476305822307901,0.462585194953286,0.487987985038463,0.5652194502515,0.438407043869163,0,0.620335256260486,0.42153653571306,0.560744687435612,0.576917288433929,0.525046341401386,0.48966966756443,0.54515030020132,0.535903596047227,0.687172228661647,0.589887829751492,0.549734339174219,0.484788420108872,0.464128909327381,0.43543812993869
"P6-N_Soil",0.652258873760081,0.708224369477174,0.647937816704548,0.656470870432916,0.599347700830928,0.598103142378141,0.705181103052513,0.658705168832446,0.668109495771947,0.66002388825947,0.611351534102704,0.623038970048887,0.693702102011692,0.673091788464048,0.662859167737335,0.668595153043418,0.814656433842558,0.817773475265093,0.672801878370448,0.74556727647187,0.611766124258234,0.603284576588969,0.748898802995716,0.587074976528169,0.64778534232839,0.656656240794407,0.660893347729375,0.620387625575915,0.641986256795468,0.676703544834818,0.603395224157578,0.60827152106565,0.58274582277552,0.617908244469788,0.640402345216954,0.582738288000326,0.724240573089929,0.694437084285406,0.670533349288914,0.720155176860623,0.617157665092966,0.619842901948272,0.671086570333883,0.800322986814314,0.64403115725293,0.646184896191048,0.621227663587146,0.69792779508568,0.686696229072,0.679426070290742,0.653151257084295,0.71421973003951,0.627446761656392,0.617090501392064,0.632077435327054,0.697350640506135,0.606280850322586,0.620335256260486,0,0.586946170490967,0.695098013929264,0.707715509044278,0.665202482005367,0.637647349770539,0.681183880952726,0.696808656538123,0.799403382166714,0.717492389309309,0.684858215471283,0.633906224138374,0.61824860519729,0.597009263962084
"P6-S_Soil",0.467241758567213,0.542629647851735,0.461190905758095,0.473103082774413,0.389996866078442,0.388045758742074,0.538651801550121,0.476198530039448,0.489122800283136,0.477900551231447,0.408202293848593,0.425505054647875,0.523535306750716,0.495905642926025,0.481927281241414,0.489785453611899,0.675655182933898,0.679409729550767,0.495512069292469,0.590532590784907,0.408822735481419,0.396019689974039,0.594732337707813,0.370861545930874,0.460976794293656,0.473360186294114,0.475423819194698,0.421613766264539,0.452792283753141,0.500518165881362,0.396188316578261,0.401983909681716,0.36069128926762,0.417957035409085,0.444367002787927,0.363958353006411,0.546255151843246,0.510578916751619,0.492428228824857,0.561296989581802,0.404913981109935,0.420811811537023,0.493180826031132,0.639542957926191,0.448056578719226,0.458725255969184,0.420179834490339,0.529121738838207,0.514217920889859,0.504469225011949,0.4684862886618,0.550429805926448,0.431932710536034,0.416747405784331,0.444775391186072,0.528359940195342,0.400510190199511,0.42153653571306,0.586946170490967,0,0.52538398870647,0.541965120929078,0.485145164993091,0.445863675203856,0.506833868866519,0.527644767909053,0.657185941519617,0.538774714274861,0.511761169728429,0.441262694750121,0.416356053208534,0.384269588332055
"P7-1_Root",0.597462500152518,0.658102440402068,0.592742234058913,0.602057776775041,0.539202869428536,0.499326166115297,0.65482632810821,0.604493232550551,0.614726996630291,0.605929768364085,0.552514492713366,0.565418996229738,0.642448564886146,0.620138057008287,0.609016859128439,0.474206664561206,0.771476018286684,0.774766649582121,0.619823377235909,0.698129821446337,0.552973143358277,0.543575342390783,0.68662871838113,0.525527888509348,0.591284056439427,0.60225987384224,0.606876681365518,0.562496235031589,0.58623083207806,0.624056308279201,0.543698163728877,0.549104684340949,0.52068741506316,0.559760528125624,0.584495924721403,0.52067899904277,0.675307564736813,0.64324224494589,0.617360411124476,0.673314493587451,0.558931905916973,0.56189539069954,0.617961113664305,0.756325278606223,0.588469420393585,0.590825663701918,0.563422587089272,0.646409776405528,0.522704496231381,0.515035869402547,0.598436491659572,0.664549619942982,0.570272153845018,0.558857776959092,0.579194470664384,0.646386390488844,0.546898717447037,0.560744687435612,0.695098013929264,0.52538398870647,0,0.657554734758938,0.519616606464063,0.581476204974003,0.628911659331897,0.625575030973365,0.755352137866568,0.668065574358486,0.632889441021678,0.577371398901969,0.559325557654964,0.536602456449379
"P7-2_Root",0.612094841058661,0.671415131273986,0.607488246889297,0.616581131378257,0.537751244738839,0.554028397322522,0.668204277679223,0.618959442505818,0.628958007682242,0.620362532053729,0.555678944532502,0.580858779051587,0.656078861260946,0.634247744040167,0.623378174802253,0.629327213289317,0.782796056199892,0.337480699943736,0.63392019202229,0.309651973533961,0.568750783051438,0.559352148156456,0.714187653302303,0.542104617995118,0.607325640728687,0.616778475779781,0.621287462827301,0.578014063519585,0.601136520944218,0.638079372978439,0.559737201676904,0.553345682161631,0.537413428912574,0.571036971840357,0.599444733629241,0.537405270062613,0.676718730370548,0.656856034255167,0.631532101247234,0.674503488560546,0.574545989658501,0.57742936686619,0.632119371690963,0.767540042990989,0.603319831017171,0.597695229195097,0.57241197483791,0.660448898181495,0.648241317100944,0.640965931237275,0.613045616735393,0.677735830400458,0.585584038096371,0.532159103806938,0.57591711970249,0.659935382744639,0.356657918839915,0.576917288433929,0.707715509044278,0.541965120929078,0.657554734758938,0,0.5712254411892,0.596500667906275,0.64281911471566,0.653582154337685,0.766979829823793,0.592331597706296,0.646721074564024,0.586803904052546,0.575717685645565,0.55280917008637
"P7-N_Soil",0.562403137080789,0.626444746602544,0.55738612347926,0.567282357004491,0.474151841462196,0.496760489820627,0.623002214362017,0.569866456071513,0.580710457900803,0.571389939027069,0.514401768684495,0.528237886400612,0.609979221990028,0.586435305352572,0.574634421517367,0.581268906510228,0.744514523358261,0.748059649560065,0.586102529425851,0.668369665330032,0.514894334873357,0.504788324474054,0.672083547965035,0.485300999530661,0.55720892882334,0.567496824728082,0.572393961641198,0.525108287308004,0.550456810108228,0.590577170103902,0.504920595257618,0.485915295432197,0.480055181524744,0.513099346739033,0.548608831724337,0.480046064151509,0.62201255717008,0.610815177181055,0.583497374536478,0.617888001889529,0.521288427608622,0.524464610990321,0.584132823417038,0.728943408344792,0.552840216775423,0.544349026002805,0.512403180789617,0.614753595016112,0.602000589015886,0.59369466762055,0.563437667493862,0.633214007680248,0.533383334276903,0.473645206057553,0.503075732650145,0.61412522898778,0.50836524808294,0.525046341401386,0.665202482005367,0.485145164993091,0.519616606464063,0.5712254411892,0,0.545390510348605,0.595705360802032,0.601644724510724,0.727933679935583,0.636902927053,0.599903300525155,0.529087008910945,0.522579554266475,0.497272012420739
"P7-S_Soil",0.52952746955833,0.59710444997444,0.487539210465668,0.529520154747991,0.462795983154619,0.440681790169984,0.593491782528078,0.537447407511358,0.548931949136573,0.539062420525358,0.478238541374588,0.493090203929415,0.575786717994029,0.554984553431096,0.542530038005671,0.549522616576519,0.720140652121136,0.723664572413819,0.554632906425122,0.640950496998225,0.47876828359446,0.467882812514096,0.644822185607735,0.446789055060047,0.524007568711431,0.534934172157384,0.540126510789958,0.489736112388634,0.516821986850328,0.559359319779316,0.46802552619052,0.474295214730095,0.441085540608243,0.486591553600838,0.48776503760402,0.441075627482188,0.616014554663898,0.580665841138923,0.551879331773265,0.614096710135876,0.485638149504973,0.48904588111739,0.536443255802783,0.695050582940006,0.519359719913799,0.522027905840665,0.484290589208706,0.584855703095574,0.571406988278768,0.56264977764412,0.530626038850347,0.604202236873656,0.498647597475752,0.485552871723015,0.509812757512317,0.584166663309267,0.471739581459726,0.48966966756443,0.637647349770539,0.445863675203856,0.581476204974003,0.596500667906275,0.545390510348605,0,0.545293510267713,0.583519797627876,0.702840805788954,0.608067148285669,0.569197037483298,0.50675096922913,0.487023799807649,0.459763697414329
"P8-1_Root",0.581216762258457,0.643389117117058,0.548465603412479,0.581940440863948,0.521144742750763,0.504437407427464,0.640037711736473,0.588441577493442,0.59894953136984,0.589917152084798,0.534905819170018,0.548224843695568,0.62736833395798,0.604501762102592,0.593087574797314,0.599491036775555,0.758962501620108,0.762307108869544,0.604178937801282,0.684277230020698,0.535379539707155,0.525667392626192,0.687905320349468,0.506983035234789,0.576192126774344,0.586147053954037,0.590889711824705,0.545209947461685,0.569664983403145,0.608520688619266,0.525794403456138,0.531383067869462,0.501963807132459,0.542387069092896,0.561899445810488,0.501955081971983,0.660977095540733,0.628181104592692,0.601651989709601,0.659210681197566,0.54081700247263,0.544590031192125,0.58981768026525,0.727360865474797,0.571968385565823,0.574392302872732,0.546165617880767,0.632037677403596,0.619613499661084,0.611546744110028,0.582217901018126,0.649982108817253,0.55322880849888,0.541455372199831,0.56331347036433,0.631400194538437,0.529103227092963,0.54515030020132,0.681183880952726,0.506833868866519,0.628911659331897,0.64281911471566,0.595705360802032,0.545293510267713,0,0.493828553550209,0.425025590571106,0.653576415484345,0.617575994903012,0.560241139971705,0.542180982736809,0.518453781159707
"P8-2_Root",0.599451624547706,0.659908917322932,0.594747139207402,0.604031779256802,0.527342005361623,0.474578338274398,0.656641815215315,0.606459307506394,0.61666046991639,0.607891206767848,0.55466474695526,0.567520381965284,0.644298913238352,0.62205472590827,0.610968390936691,0.617186481856166,0.772939539213785,0.776301939004661,0.62174101632666,0.699833074195442,0.555121623907754,0.545760802345722,0.701930424806868,0.527788051064945,0.594581056688767,0.604233217220918,0.608835071886738,0.56460849301396,0.58825791657195,0.625960982558966,0.545883130782093,0.53774893931235,0.522968489574948,0.556884100073775,0.586529001215511,0.522960109371111,0.664436518116396,0.645090309736128,0.619285666007174,0.661428911050024,0.56105757900545,0.56262973883734,0.619884509396185,0.750771835628513,0.590488824955345,0.586734843097624,0.557996782946877,0.648846429611699,0.636750152776761,0.628903148847979,0.600422395162622,0.666338646098929,0.572355730612455,0.535296599473561,0.559845461543439,0.648225502690703,0.549070956126878,0.535903596047227,0.696808656538123,0.527644767909053,0.625575030973365,0.653582154337685,0.601644724510724,0.583519797627876,0.493828553550209,0,0.524100211341138,0.669845213801742,0.634767624699087,0.572838731540846,0.562257385913223,0.5388161864501
