Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
41d70fd21dec477005db029e7e3beccd,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
41f572be054d93f2dd0e4187171c9511,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
420adefce5ddfcfd14b8799a7b659d89,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
42276d695a55765393386722a5cd9f9c,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
42966636778ec69df2918e5dc85db4e9,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00113
42ff07b5af868aead211d215de713255,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
431202bd2a923d19ff619bffb474612f,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
433c500d0b161df30721db93e7e7205f,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
43c0d3777abcaee7bee7c5eb7c596696,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
43e284c240b170b6b01835857cc5af75,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
44062dc18c8527def7ed3da94f8d0399,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
441a0243cfd1d70ce5b214be83875a54,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4429a51c3e9153104408968bc4746457,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00352
4439dd317c0d97e1dc1b2ace88031918,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
44478476658194e1165ec313dbbcfab5,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4466e949e1ba38d52f886cc349b5081d,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
446d03c68ecd43176cda90c129af2b04,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4506ed5cb9f99e36c52f8091fa097fb5,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
458920ca29b5130ac6ad75ad437084a3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
45a5bee944c35a66045f641313b52d0e,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
45ab1447136988c58129c46de0a294c4,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
45fcda910c9b172abddbda86eba4bee2,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
465a6f3635d3aea03307283788bd29ad,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
46943fac197744c6d8cd071b20a12727,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00372
46d152f2e0b6e0fa4f10bc3aa666a02c,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
46dc51ba4bc248ad32dd6ac6eed0c5c4,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
46f936c561b2bbd7dc9d4cda1ad4fe8e,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4717354f3ed1f6635ed9cb1f190a89a9,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
477bebd548e779e4440dd18ad42a3fe4,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
47f711a784a6d20f6f95e017701f1e51,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
485a120c3b732f302019cfcb05f640ad,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
48698095b8bbf421eb8b6183e760c01f,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
48931102655716165fdff7ddb09bbe67,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
49489c925648572b7400356154af9614,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
496e9557f22a0eb2fd1eb19c47e816bd,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
497cbf6f2e93b482843ef992e5ceec07,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
498a52ae5fb1f31ab7beabbb324b4eef,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
49b9a06560caa5710b5d2f582bbd2277,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
49d960621c01981ef3fa7d87cf45ad35,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4a1c758b96c74537671f6ecbe79697b2,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4a371a413f50346f4d92e07633e7c9df,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4a574b5fcd5ec288b6c121c140c5e549,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4a83ed06b69c8f6245129a02a6974a97,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4a99a491547eab3b7e8147497731aeb6,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
4ac7e08abd6526c4d5bded4084ff0212,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4afdfc8fa45f5ab049e621aa36eedab7,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,VTX00052
4b79d2eb58cbeb1b9b09fab94685a49b,Fungi,Mucoromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,VTX00004
4bb4b19da737cae5297971bce8c46a28,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
4c0e32146d32edd3d4e4881a5c4aa3fd,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
4c1234128c00d82bbf984d2784057b8d,Unassigned,,,,,,
4cd2a007e536ffd73306f87a9ce31b1e,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4d12a3e53b6c201011dc8d4c307e6f5a,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00080
4d305e9ccf0608282f2bd57cc64d858b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4d8808217e053180641c4f60b68de9f7,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4da9772ee13807174db61ff2c1446e90,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
4deb2057d0552a519427c2cb94e59e5e,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4e084ecab5b749f8433063fad0fc3d4b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
4e24f866689dd837f9beeec041204ab6,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00159
4e3aca461f4cfd4541ffdbebd450ace8,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00312
4e3bd0c77cc25aa9454870a2a3b5862d,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4e63704d7433bf324bcdc29f593bfd31,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
4ee7b146bc3d181418c5cdfd0c0b3172,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4f09dadee29d4a42fb4e7165e61323d9,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
4f9d279a728a9509b068f7759eb2643a,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
4fa6e610b7ca02d7c13c25edf685d78b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
504a3b2b69a318e7109e5bd0599049ca,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
506437da0477ead08d76a9254095a2ef,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
509b7407c287b15da4c5c337557f66ff,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
50f42d11b77bfe77ba9d3e28ea969d34,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
50f9e9494ed95e6778220ef7e173103b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
510e6161392757b258bafb1703c2a991,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
5127aa0c52a12fd48daee6dbf98b2c47,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
51d7c86d15f2e158ac51d82a22fa383f,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
51dc519f024b7bb7eceeddd564b02a64,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00362
5262f546245ea7f6f5569273f9ddf3bc,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
52647292cd10acb30b37246844a486e5,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
52803853534b89f1c4796bad0f5359ff,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
528c95ef6161f9366ad7983968cb63e9,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00345
52ebb90ec66c29b3643f746d85e50cce,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
52fa2bc7d4835a0294e71b1430e53f83,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
530f8a30e89f448bee043b35b51a00d4,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
531b83bfe3f8eda94fe9a0ee98f7f223,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5364d446a990376b1d1be2aa498597c0,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
5378276f51aa87416aa805d81282b283,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
53c904df26c8d0d8bddb71dcf394076f,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
53cbcaa10a16166ace976e6ca746dd34,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
53dcc466c77f0bce41e54ba4305aba75,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
542c2e15a45f607621957586970d79ba,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
546ee88d991df16fa8e54648ca444b86,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
54b6d10e8f0d3b26f4558b47b113a965,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
54c2fb356b9e99d33a0a695828c62d03,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00080
54c4374c3b133c3bf8abcf17690fdaee,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
54d30e3c24b3aa9fff48735ea0552ce3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
54f9c7b3b0d2e07645272d420ec4350c,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,VTX00030
55071f8b09df57d8a2d9be8e3c8cffc8,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
550952fce52adc9e379ac8e6a370e186,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00312
5532e21f9562aad4c5579c5009b406d4,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
55996ab98c896ea0b4bee7a484f7427b,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
55b8749aec7e7a90d1e763271e365d41,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
56117da81b7b7f96bc4f055b5edd3568,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
56bcfb92b2dce6e02d0b46f45d155868,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5724dc5b9872a42306c69e3cdc5f9a11,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
57299f084ff51bdcbd51c39d2e54fe2a,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
573690a10c7d6390ec824f44f07cf51f,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
573c85075346ab88446f231e81291bbf,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00312
5761443d0e363148a46d12990f6d1106,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
57dd47995c027b3e2b606a4dc5e41f69,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00103
57e89b9511a45973cd7da23169e60fdf,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5877af8a6f2ac10521c454d57719a712,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
58a2fb3c408ec59c7a069a936dacd3c8,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00092
58d1006d40e0c4fc316a9fb0ec93a2bc,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00092
58d571359a1e49e8dc2f4864e192dcee,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
595975988eccfb7a5f79733ea6570bf3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
59790e298aca4cf84b1eb31787920608,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
5993f5cc6fa41f920eced73b22bd7dca,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00352
59d35dc144c710a0eadb9080fb8640f6,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
59fa08bebd4f02531bf91206192561c3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5a2a876dbab8145cfb857513042bb527,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5ab12ea308679e8dd598250d8e79cf24,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
5b167b5a0dc15f46d7ead7ecf02c9183,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
5b35cab0453770c4decd389ca63dd23e,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
5c11e8fff837d3918c6ba8b6a2f03f9b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
5c731c36234a58fb8eb939d8bc6e0882,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00092
5c7b48e08c71f16ebbe8992c27fb9b21,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5cac0d0062aa1843f9723a46135692d2,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5cbafe81ea99486355be888a237b0a5a,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5d352cfb763069c27c6a59c02205d21d,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5d7ca4556032195f890828ced54e80b3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5da96612ca8710c6bf703aef96207a4b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5db581030463d578a56726a8d036b447,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,VTX00049
5dcb019b252fc9aef0ce12b728aa0245,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
5e07ba27f5cbb9a8ffa35c735595852e,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
5e12eff85b8eb0a0e4ebde2967d8f2b3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5e173e305f1687d5107794db1a46f7fa,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5e5618e33626bb0c5d48419d0ebbe3a7,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
5f01d2b042cc202d6d7e09973d190bac,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,VTX00052
5fe3122bfce1430ba3aa930cd71c5b8d,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
6001662ba59c964d554d9358def77995,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
600644ef78968381302f3b7a9be861b9,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00191
60a122b23903e230fb5e0d9bb793f692,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
60e572782c9a03de4e53807a5fdb8255,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
60f1a4f35ff551a76545b7e81a61b902,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
60f74b5e51fea3c93231275001187669,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
6116f3fb6bbab1bfabed44856c8c408f,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
611744e4ddfbdced0bda7643343a70e7,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
61210003187775c066eaa32fc18cf05d,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00092
6140753cf254c736c19c8de621e9bdf1,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
6159934ce5039d29f79c02ed8d07ede1,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
61bc6000b56f550b9113188afce701ed,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
61dbdfa92c79f6400d6e3730b8a8bcba,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
61e1e9a73e6dece85819284fb3caa9c4,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
61fa2f0de6c1885ea360291d6f2d8eb3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00352
620ac1bb26de6416f3f3861930973de8,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00092
6239c817c10ae8bb8fb854448636e75b,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
62451f062e0c44304ce1a6dec0fec6de,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,VTX00057
626f24068cea8510da98a297717b9821,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
6277c16657767a031436099a4b9f19e4,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
62a57c082373ff2f307eb3f46aa3bb51,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
62b038cf39c756900c0b3390c46ebb19,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
62e169ea3db472354408b1e2d8c73e10,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
632ea08ea6adadf028e12d2b19ee5763,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00213
633362dea8d1a037d2d8006710e2a2cd,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
637d913dedd49e42149a304b0bdbd1b7,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
63a47a99b020477eb942e50ff5ce9b3e,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
63b6bd105eb4c2a082ab095edffff008,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00352
63d12bf6cb158023357dc72edb14c587,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
63ddfe68d8c6bb96742f893fe396f532,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
63f527e62729b99cb7e0fd1461ca0270,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,VTX00060
64023a6f76ac6f68bc8f344d3523c613,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00092
64afd8de9b7959c734b6a850f6ba72e4,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00312
64d41656b3d43403e224268ab7b359e9,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
650875b25944d3e994dbaf668b3b0c8d,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
65f457174f8ffe9b2ecd389c6103ee22,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00080
665a68a30b23519bddea7faa3663f6e3,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
672a02cb5ef4e64ad53565d42ebbe213,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
675fced7d06793ca9108fa23ebf71b12,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00166
67874c26f7d9c10c6815f3510d3cdcfd,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
678e1c7dfbd6be3d2e420984d65ccb92,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
67dda20acf324445fcc9b45ccacbbbed,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
6810b31c91934a5780b3f468c0c9f2cc,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00080
68183f95319fecaf74259f1d91a5ad35,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
684f36da7b4c5a0498a4f7b42a5f5cd6,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00362
685623361edbd93be39900a9d43bcf8d,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
68590f9d449744b0630d6c452f6fb8a8,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,VTX00052
68d37c416ff5b8a71e17682044f99901,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00444
69956378f5ce4f9dc4d531b11c1895ac,Fungi,Mucoromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,VTX00308
6a7e869e617d8d466e7414c3028a5b3e,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,VTX00362
